Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP001819,2190,2190,0.0223,1.0,14.765740753514535,145.00884417128626,0.0,10,2190,0.0201,0.0045662100456621,14.0342402715644,-2.4240001127049178,1.0720547489486453e-09,9,2190,0.0202,0.00410958904109589,14.068390099794646,-2.504764208984677,2.4396613792218543e-10,27,2190,0.0175,0.012328767123287671,13.112494041943357,-0.8636800873864545,0.07216743151988794,24,2190,0.0205,0.010958904109589041,14.170303454760594,-1.4745626349293324,0.0008610048524287947,35,2190,0.0194,0.01598173515981735,13.792621215708056,-0.5427539756891456,0.2776199682563112,32,2190,0.0242,0.014611872146118721,15.366964566888283,-1.3664377183015763,0.002177027549770421,71.88650620102021,93.07957665490976
AP012057,2294,2294,0.0227,1.0,14.894532553927297,150.5200778797763,0.0,12,2294,0.0235,0.0052310374891020054,15.14851477868375,-2.7665418433609275,7.512377268157748e-12,13,2294,0.0213,0.005666957279860506,14.438251279154272,-2.4838326544279847,1.9047744864401006e-09,27,2294,0.0197,0.011769834350479512,13.896729831150925,-1.3090705670352203,0.004236754553579524,21,2294,0.0222,0.009154315605928508,14.733349924575876,-2.0312284818594297,2.5529890424297047e-06,22,2294,0.0209,0.00959023539668701,14.30496067803054,-1.8136785262084314,3.934467213430395e-05,17,2294,0.0213,0.0074106364428945075,14.438251279154272,-2.206790793702431,2.1893216336213658e-07,67.29244721885163,85.35204110605888
CP000930,1900,1900,0.0514,1.0,22.081222792227788,81.6231970918926,0.0,62,1900,0.0511,0.03263157894736842,22.020170299068987,-1.5935389928153103,0.00013670650877823217,69,1900,0.0504,0.03631578947368421,21.876891918186185,-1.2232084932391383,0.0038910890965472593,63,1900,0.0507,0.03315789473684211,21.9384388687983,-1.519251219256226,0.00029710545024353525,70,1900,0.0423,0.03684210526315789,20.12727254249815,-0.5152213236097458,0.2542977460934265,58,1900,0.0541,0.030526315789473683,22.621491993235107,-1.9799755035341757,1.31184943181541e-06,82,1900,0.0511,0.0431578947368421,22.020170299068987,-0.6852808036928765,0.11819365870790433,56.97519060078877,68.22634506617258
AP011615,4457,4457,0.0632,1.0,24.332233765110843,171.5961485618655,0.0,235,4457,0.0653,0.0527260489118241,24.70544676786882,-2.2684107082364813,0.000542470469887485,258,4457,0.0649,0.05788647072021539,24.634932514622403,-1.2689013855201596,0.0593481804356921,298,4457,0.0654,0.0668611173435046,24.723033794419326,0.26340618445742653,0.6936576392299787,245,4457,0.0675,0.0549697105676464,25.088593025516598,-2.226011635774066,0.0006616628119747561,266,4457,0.0687,0.05968140004487323,25.29432940403837,-1.5891269287250807,0.016445490605699345,248,4457,0.0685,0.05564280906439309,25.260195961235137,-2.26856909930314,0.0005185006776719241,43.650355346998246,41.46555477408334
LK028559,661,661,0.0963,1.0,29.500222033062734,20.248854375757492,0.0,68,661,0.0936,0.10287443267776097,29.127141981320445,0.2104703579888303,0.4225295789863116,58,661,0.0956,0.08774583963691376,29.404190177592035,-0.17655987016287047,0.5513999371177969,55,661,0.0908,0.0832072617246596,28.732448555596513,-0.17467359213360334,0.5424344229714446,53,661,0.0929,0.08018154311649017,29.02922492937075,-0.2896012559913095,0.28370179365714776,57,661,0.0942,0.08623298033282904,29.210676130483524,-0.1802833996883876,0.5486910987779007,50,661,0.0955,0.07564296520423601,29.390432116591956,-0.4465909159801086,0.08522505646933443,31.29013559151167,21.093615602593662
CP008803,1921,1921,0.0403,1.0,19.666191802176648,93.74380757315468,0.0,43,1921,0.0388,0.022384174908901613,19.31179950185896,-1.6329291321072619,7.243437555134861e-05,49,1921,0.04,0.025507548152004164,19.595917942265423,-1.4207040508142437,0.0007126616119030907,55,1921,0.0397,0.028630921395106715,19.52534506737333,-1.0890306894258912,0.011833020499663945,72,1921,0.0392,0.03748047891723061,19.40705026530307,-0.17020618563067444,0.7686441423414894,48,1921,0.0436,0.024986985944820406,20.420342798297977,-1.7509794205306,2.0509597849415108e-05,56,1921,0.0402,0.029151483602290473,19.642800207709694,-1.0805078591426904,0.012367179191743603,58.73526537989287,72.73222726377944
AP012337,2626,2626,0.0479,1.0,21.355465342623653,117.07610018732717,0.0,73,2626,0.0519,0.027798933739527798,22.182513383293607,-2.853121235922047,1.8543136285668316e-09,66,2626,0.0492,0.02513328255902513,21.628536705010813,-2.92202846923797,5.307936165970741e-10,80,2626,0.0489,0.030464584920030464,21.5658966889856,-2.2448127568340457,3.6921115360727403e-06,95,2626,0.0474,0.036176694592536175,21.2492917529032,-1.3869826977161865,0.005816111818988536,98,2626,0.0504,0.037319116527037316,21.876891918186185,-1.5701681997818273,0.0017652825476614608,102,2626,0.0504,0.03884234577303884,21.876891918186185,-1.3873268704486228,0.005658241149473194,58.76714546695322,69.23173987284495
CP003495,1315,1315,0.0283,1.0,16.582855604509135,77.05461173119969,0.0,16,1315,0.0261,0.012167300380228136,15.943271307984443,-1.1491681754687655,0.0006918927655898388,18,1315,0.0273,0.013688212927756654,16.29561597485655,-1.0984242650058875,0.0012450352204096886,14,1315,0.0258,0.01064638783269962,15.853819729011681,-1.2569210663809054,0.00016426727566885155,18,1315,0.0281,0.013688212927756654,16.525855499791835,-1.1467787552807007,0.0007862545166982308,25,1315,0.0261,0.019011406844106463,15.943271307984443,-0.5846667111116501,0.11874076295078016,22,1315,0.0243,0.016730038022813688,15.397892712965628,-0.6464845667886697,0.08769378819699308,68.70717851197536,84.48485862174228
AP012495,4657,4657,0.0651,1.0,24.6702229418382,176.48114937041555,0.0,271,4657,0.0678,0.0581919690788061,25.14023866235164,-1.779800128429431,0.008683953024954734,261,4657,0.0677,0.056044663946746835,25.12303922697252,-2.160522837608167,0.0013261485055205725,249,4657,0.0665,0.053467897788275716,24.91540688008125,-2.4358622876241034,0.0002630785938131138,233,4657,0.069,0.05003220957698089,25.345413786324343,-3.485167010674806,1.1644099637831111e-07,222,4657,0.0688,0.047670173931715694,25.31137293787123,-3.8876437181631553,2.3150964538749397e-09,254,4657,0.0669,0.05454155035430535,24.98487342373381,-2.303525778334684,0.0005953641498371131,45.7271863180528,46.68717826815462
HE956757,2036,2036,0.0309,1.0,17.3046785581241,114.02047101728373,0.0,32,2036,0.031,0.015717092337917484,17.33176274935703,-1.7953165208861595,1.6959914931465644e-05,44,2036,0.0314,0.021611001964636542,17.439621555526944,-1.14282296416482,0.009116980061966526,33,2036,0.0339,0.016208251473477406,18.097179338228376,-1.9903875254145662,1.567058089480253e-06,39,2036,0.0303,0.019155206286836934,17.14115223664967,-1.3237616518850217,0.002315765339405024,40,2036,0.0296,0.019646365422396856,16.948109039063915,-1.1957440180075285,0.007170169826984934,42,2036,0.0313,0.0206286836935167,17.41272810331569,-1.2477539344258664,0.004131908630345372,63.35480266833164,76.84116907436655
FP929056,1048,1048,0.0348,1.0,18.327291125531893,55.192531895279934,0.0,20,1048,0.0374,0.019083969465648856,18.973992726888035,-1.0116584461845235,0.0010529713967636104,14,1048,0.0375,0.013358778625954198,18.99835519196333,-1.3316942305985722,4.36563532296381e-06,25,1048,0.0367,0.02385496183206107,18.80242271623527,-0.7159502901919313,0.026091513645276156,18,1048,0.0359,0.01717557251908397,18.604082885216354,-1.0547792181464364,0.00046033148808863046,27,1048,0.0339,0.025763358778625955,18.097179338228376,-0.47118945116420397,0.17100457448744755,26,1048,0.0377,0.02480916030534351,19.046970887781605,-0.7092781355940561,0.028067748218382135,56.73042843377256,83.21353855091267
CP003096,711,711,0.0726,1.0,25.947878525999,25.41176533331307,0.0,48,711,0.0762,0.06751054852320675,26.531784711926186,-0.23286032459108824,0.4364410269169232,42,711,0.0808,0.05907172995780591,27.252772336039502,-0.5668707685775608,0.03269332644484265,32,711,0.0662,0.0450070323488045,24.86313737242346,-0.6060458008293291,0.023244416417626985,39,711,0.0712,0.05485232067510549,25.71586280878011,-0.45198561239918866,0.09338924941881968,48,711,0.0789,0.06751054852320675,26.958262184347124,-0.30038657331190693,0.29625884161884286,48,711,0.0796,0.06751054852320675,27.0672939171983,-0.3175640692525396,0.267115288660514,47.05763974928015,50.88311071785386
CP006272,3680,3680,0.0264,1.0,16.03216766379394,223.47870076803673,0.0,30,3680,0.0269,0.008152173913043478,16.17911925909442,-4.264261786760674,4.036169958918869e-16,45,3680,0.0253,0.012228260869565218,15.703474137909739,-3.0632711957586625,3.0825292006814546e-08,59,3680,0.0256,0.016032608695652175,15.793872229443926,-2.229218996362592,0.00010835937272181391,59,3680,0.0235,0.016032608695652175,15.14851477868375,-1.814039224404264,0.0019004246599589546,63,3680,0.0262,0.017119565217391303,15.972964659073156,-2.0920349298474554,0.00029707013907494565,60,3680,0.0233,0.016304347826086956,15.08545988692423,-1.7065439299145513,0.0037326323647751507,70.35507730263562,89.51215694099875
CP002339,2724,2724,0.0809,1.0,27.268148085266077,91.8151240843817,0.0,186,2724,0.0748,0.06828193832599119,26.3068356135815,-0.6749272417558833,0.20249892698310845,173,2724,0.0805,0.06350954478707782,27.206570897487246,-1.701133162807906,0.0009209736033417664,162,2724,0.0783,0.05947136563876652,26.86430903634039,-1.9091948328400745,0.0001772117204819054,208,2724,0.0805,0.0763582966226138,27.206570897487246,-0.41467923475214574,0.4594984276283605,176,2724,0.0784,0.06461086637298091,26.88,-1.3973809523809524,0.006723311415637997,201,2724,0.078,0.07378854625550661,26.817158686184488,-0.42778581184702796,0.43192312795317506,43.506790224265245,40.02699928744964
AP012292,1481,1481,0.0725,1.0,25.931399885081408,52.971590661800775,0.0,100,1481,0.0729,0.0675219446320054,25.997228698459384,-0.30637496374650197,0.453509024069392,93,1481,0.0719,0.06279540850776502,25.83222599777263,-0.5219797938111354,0.19069860089759677,76,1481,0.0712,0.05131667792032411,25.71586280878011,-1.1450986583248493,0.002387274635927836,79,1481,0.0742,0.053342336259284265,26.209608924972535,-1.178583018480974,0.001752932570524399,84,1481,0.0749,0.05671843349088454,26.3229918512315,-1.022942230586157,0.006596725265608845,86,1481,0.0737,0.05806887238352464,26.12820506655595,-0.8860042219138722,0.019412833826806683,50.678134821285894,58.98123748705875
FR872582,1039,1039,0.077,1.0,26.659144772479106,35.972534309877645,0.0,42,1039,0.0731,0.04042348411934552,26.03005762575258,-1.3042959984234157,1.638098560935682e-05,64,1039,0.081,0.061597690086621755,27.283511504203414,-0.73887116755093,0.019729167390080467,59,1039,0.0768,0.05678537054860443,26.62738440027484,-0.7809704358264101,0.014269983014764655,67,1039,0.0786,0.06448508180943215,26.9113433332489,-0.544952357762124,0.09446979103952324,67,1039,0.0741,0.06448508180943215,26.193356027817437,-0.3813906087250025,0.2602298169192743,68,1039,0.0753,0.06544754571703561,26.387479985781138,-0.38793776463368357,0.2400117054934967,41.776290621017914,37.52485635809864
AP009152,1528,1528,0.0154,1.0,12.313748413866511,122.17797127524693,0.0,4,1528,0.0169,0.002617801047120419,12.889681920047522,-1.6930751383444176,2.485867466558838e-07,5,1528,0.0167,0.0032722513089005235,12.814487894566836,-1.6011252395578892,1.82655276427263e-06,9,1528,0.0167,0.0058900523560209425,12.814487894566836,-1.2889785480232283,0.00028773598713163463,13,1528,0.0145,0.008507853403141362,11.95397423453807,-0.7659377392286819,0.0529134865662519,15,1528,0.0157,0.00981675392670157,12.431214743539748,-0.723147350074675,0.06366698725293121,21,1528,0.0171,0.0137434554973822,12.964408972259399,-0.3956061561290109,0.3734092913525829,71.16380109284755,92.56099655074152
CP003260,910,910,0.0836,1.0,27.67869939140927,30.128727806438324,0.0,70,910,0.0771,0.07692307692307693,26.67500515463868,-0.00603561270435234,1.0,53,910,0.0804,0.05824175824175824,27.19114561764546,-0.7415649301261785,0.012340344250908474,78,910,0.0815,0.08571428571428572,27.360144370964125,0.14016738903139256,0.6278440566725608,73,910,0.0796,0.08021978021978023,27.0672939171983,0.020836955542187865,0.9511329473156673,67,910,0.084,0.07362637362637363,27.738781516137294,-0.3403177603352256,0.2819877457040093,55,910,0.0797,0.06043956043956044,27.08281927717275,-0.6471630527318454,0.03194481383751615,38.87534094879894,36.052613713285616
CP000282,2731,2731,0.0733,1.0,26.062829854027747,97.10448612735304,0.0,165,2731,0.0774,0.0604174295129989,26.72250736738602,-1.7355931223955656,0.000663857807729092,148,2731,0.0766,0.05419260344196265,26.59557105985882,-2.3009319808275195,4.71228687190396e-06,140,2731,0.0696,0.05126327352618089,25.44716880126353,-1.9679045787409357,0.00010501744509499463,181,2731,0.0714,0.06627608934456243,25.749182511295384,-0.5434502626971373,0.31566232534198957,168,2731,0.0756,0.061515928231417064,26.435703130425715,-1.4549868339129213,0.00472980596927492,169,2731,0.0774,0.061882094470889784,26.72250736738602,-1.5859065699696553,0.002055728696290237,45.82607600427956,44.5828860197993
CP000264,2083,2083,0.033,1.0,17.863650242881494,112.75752562400649,0.0,25,2083,0.0353,0.01200192030724916,18.45370152571023,-2.6298192767660593,6.26079948995538e-11,34,2083,0.0335,0.01632261161785886,17.9938183829892,-1.988488448556632,2.412796910871096e-06,41,2083,0.0342,0.019683149303888623,18.174256518493404,-1.6638149664736162,0.00010871572141710117,40,2083,0.0332,0.019203072491598656,17.915847733222115,-1.627363685723648,0.00018000263167697732,47,2083,0.0382,0.02256361017762842,19.167879381924333,-1.699228138440535,7.696430736773993e-05,35,2083,0.0356,0.016802688430148822,18.52906905378681,-2.1131552743605257,4.3118230328796734e-07,62.332175460869756,75.41608957612769
CP000038,2634,2634,0.0586,1.0,23.487451969083406,105.57329093270597,0.0,174,2634,0.0558,0.06605922551252848,22.953509535580828,1.1772840209080555,0.024377534287835644,115,2634,0.0594,0.043659832953682615,23.6371825732256,-1.7539992286120543,0.00044974219054837975,111,2634,0.0544,0.04214123006833713,22.680529094357563,-1.4236704913569653,0.004558520396426272,87,2634,0.0585,0.03302961275626424,23.468649300716052,-2.8586647292885767,2.498176474879185e-09,104,2634,0.0581,0.039483675018982534,23.39324475142343,-2.0961350390272946,2.0696718309499294e-05,182,2634,0.0593,0.06909643128321943,23.618532977304074,1.0925234020587065,0.035348956703037365,51.009758013290465,54.86777809491924
CP003403,2750,2750,0.059,1.0,23.5624701591323,109.82507277561663,0.0,138,2750,0.0593,0.05018181818181818,23.618532977304074,-1.0616662780916786,0.04342296125973942,123,2750,0.0584,0.04472727272727273,23.44982729147488,-1.6034233230224844,0.0017267998832664767,111,2750,0.0558,0.040363636363636365,22.953509535580828,-1.8493903920965626,0.00029407012510161614,123,2750,0.0552,0.04472727272727273,22.837022573006315,-1.2611101078492615,0.01537251500290252,137,2750,0.0535,0.04981818181818182,22.502833154960733,-0.4499433440347911,0.4206378015871113,148,2750,0.0549,0.05381818181818182,22.77849643852728,-0.13060563536441827,0.8342736079985357,52.18893013202079,57.35521770207578
CP002831,2619,2619,0.0668,1.0,24.967530915170606,97.8891668665147,0.0,69,2619,0.07,0.026345933562428408,25.51470164434615,-4.480945989244385,4.3429042464446495e-23,142,2619,0.066,0.054219167621229476,24.828209762284512,-1.2426993446329355,0.014618403946714324,129,2619,0.0724,0.049255441008018326,25.9149069070294,-2.339024416235047,1.921171515613487e-06,111,2619,0.0684,0.042382588774341354,25.24310598955683,-2.6993350195570076,2.2614195940987555e-08,112,2619,0.0681,0.042764413898434515,25.19174269477997,-2.633954339877777,5.164040649857968e-08,132,2619,0.0734,0.050400916380297825,26.07919477284527,-2.3096802077155685,2.684120371237901e-06,46.35995689072886,49.05056982794175
AP009552,4723,4723,0.072,1.0,25.84879107424562,169.56088922730842,0.0,193,4723,0.072,0.0408638577175524,25.84879107424562,-5.689086177284278,4.282726076911647e-19,285,4723,0.0708,0.06034300232902816,25.649046765913155,-1.9255452434838924,0.0045464603188006695,250,4723,0.0734,0.05293245818335803,26.07919477284527,-3.706717206646845,1.9480705505030487e-08,279,4723,0.0744,0.05907262333262757,26.242073088839607,-2.758593033215312,4.005359202153266e-05,254,4723,0.0744,0.053779377514291765,26.242073088839607,-3.7112616701543715,2.0244156233378064e-08,382,4723,0.0756,0.08088079610417108,26.435703130425715,0.9434664883679352,0.16879603930229028,42.33063114485447,39.50931745666048
CP010954,2427,2427,0.0317,1.0,17.52001997715756,134.13592581880567,0.0,46,2427,0.0337,0.018953440461475072,18.045583947326282,-1.9833051734135099,1.7791941065179114e-05,45,2427,0.0338,0.018541409147095178,18.07140282324535,-2.049237702363911,8.406892849554643e-06,34,2427,0.0308,0.014009064688916358,17.27754612206259,-2.358645128891433,1.4448651009935854e-07,43,2427,0.0289,0.017717346518335394,16.75254905976998,-1.6200698713472472,0.0005381425523836984,41,2427,0.0302,0.016893283889575606,17.11372548570299,-1.8871051792305518,5.106257892943494e-05,50,2427,0.0345,0.020601565718994644,18.250958878919214,-1.8482042627887136,7.455052848099885e-05,64.78577951884652,80.67182055757047
CP002017,1841,1841,0.0354,1.0,18.478863601423114,96.1005307633332,0.0,35,1841,0.0389,0.019011406844106463,19.33566393998406,-1.8936458615359126,1.6893565319702403e-06,39,1841,0.0386,0.021184139054861488,19.263966362096877,-1.6643820590906597,3.606346311112376e-05,39,1841,0.036,0.021184139054861488,18.629009635512027,-1.4641680118090885,0.0003445772055292476,40,1841,0.0379,0.021727322107550243,19.09544186448693,-1.5592150321157283,0.00011464210213271871,47,1841,0.0369,0.025529603476371537,18.85162857686306,-1.1104027386626598,0.007783343847843002,50,1841,0.0381,0.027159152634437807,19.143769221341966,-1.0521491231489077,0.012440543804319554,59.114130784816446,69.22860875734256
AP012273,1285,1285,0.05,1.0,21.79449471770337,56.01185142449765,0.0,39,1285,0.046,0.030350194552529183,20.948508300115307,-0.9599728874198316,0.0061883566440334385,43,1285,0.0482,0.03346303501945525,21.418860847393354,-0.8841273182044415,0.013095932149149317,30,1285,0.0463,0.023346303501945526,21.013402865790205,-1.4036517639900503,2.61721929692823e-05,38,1285,0.0458,0.029571984435797664,20.905109423296498,-0.9975073355397783,0.004029998501448681,44,1285,0.0405,0.034241245136186774,19.71287650242856,-0.40798206182690766,0.2880072594371794,54,1285,0.0466,0.04202334630350195,21.07805493872715,-0.27901056416712894,0.467046714572445,56.27233867427217,64.736231939811
AP011112,281,281,0.0706,1.0,25.615549964816292,10.19542427778099,5e-324,16,281,0.0713,0.05693950177935943,25.732529996096382,-0.15681707164480732,0.41662550886693095,9,281,0.0696,0.03202846975088968,25.44716880126353,-0.414883089056091,0.009579881055544423,21,281,0.0723,0.07473309608540925,25.898399564451854,0.026399314687323185,0.8180287496378753,15,281,0.0749,0.05338078291814947,26.3229918512315,-0.22971932803744335,0.21102465667909515,18,281,0.0706,0.06405693950177936,25.615549964816292,-0.07177671385253764,0.8153295958926736,14,281,0.0731,0.0498220640569395,26.03005762575258,-0.2512902619750111,0.16734037179847777,44.000263892354866,46.140012543177605
CP009291,1909,1909,0.0319,1.0,17.57338612789237,105.16487184371955,0.0,36,1909,0.035,0.01885804085908853,18.37797594948911,-1.6767352446587918,3.74430372672058e-05,32,1909,0.0317,0.01676270298585647,17.52001997715756,-1.6275837605880576,6.358115942888593e-05,38,1909,0.0312,0.01990570979570456,17.38578729882544,-1.240139409818767,0.0036610995896127155,32,1909,0.0312,0.01676270298585647,17.38578729882544,-1.5852488890084355,0.0001245389363098575,52,1909,0.032,0.027239392352016764,17.6,-0.5163636363636364,0.2684322960124016,39,1909,0.0297,0.020429544264012573,16.975838712711663,-1.0424993014776995,0.015047304114043515,63.498786030225865,78.0663982712248
CP001614,2543,2543,0.0564,1.0,23.069252263565023,104.01614983376925,0.0,83,2543,0.0618,0.032638615808100666,24.07919433868168,-3.0797292864932317,3.5986104669575315e-11,116,2543,0.0572,0.045615414864333466,23.222437425903422,-1.2685834591652012,0.011669302834732163,102,2543,0.0619,0.04011010617381046,24.097383675411734,-2.299490299295042,1.7008459312972194e-06,107,2543,0.0576,0.042076287848997244,23.298549311062267,-1.6943887566963758,0.0005549556605929866,115,2543,0.0578,0.04522217852929611,23.336486453620218,-1.3706176404733825,0.0057066303155952295,112,2543,0.0579,0.04404246952418404,23.35542549387615,-1.5088442730037153,0.00221316520623289,50.89065163357059,54.15317727129128
CP010803,2322,2322,0.0312,1.0,17.38578729882544,129.39037855087395,0.0,62,2322,0.0341,0.026701119724375538,18.14860600707393,-0.9466401988837894,0.051580140985884364,37,2322,0.032,0.015934539190353144,17.6,-2.1195454545454546,2.1031278175273236e-06,58,2322,0.0338,0.024978466838931956,18.07140282324535,-1.1334814568823524,0.01833989380313549,59,2322,0.0323,0.025409130060292853,17.67956730239742,-0.9050334618670368,0.06024125927967191,55,2322,0.0305,0.023686477174849268,17.19585705918725,-0.9200471919221551,0.06095609512297434,56,2322,0.036,0.024117140396210164,18.629009635512027,-1.481130802970977,0.0014636409499898836,62.136990680531866,77.8443506851579
CP001098,1367,1367,0.0959,1.0,29.44540541408795,41.97275203447156,0.0,113,1367,0.095,0.08266276517922458,29.3214938227915,-0.5751753339009932,0.12781682516427928,133,1367,0.0929,0.09729334308705194,29.02922492937075,0.20688461419869494,0.5759954439223472,118,1367,0.0959,0.08632040965618142,29.44540541408795,-0.44473152316437975,0.25065575821603403,119,1367,0.0982,0.08705193855157278,29.75848786480926,-0.5121026333472158,0.17281437504880306,104,1367,0.0991,0.07607900512070227,29.87962349160377,-1.0532160824865493,0.003732957670128263,111,1367,0.0892,0.08119970738844184,28.503220870631445,-0.3836899713768287,0.31904572945426224,37.88319203024189,33.786409287968056
BA000022,2281,2281,0.0632,1.0,24.332233765110843,87.81934369971174,0.0,83,2281,0.0668,0.03638754932047348,24.967530915170606,-2.7784405368593887,3.4862254694026715e-10,122,2281,0.0638,0.053485313459009205,24.439631748453166,-0.962690446491245,0.04397168459261195,130,2281,0.0648,0.056992547128452434,24.617262236081412,-0.7234273181644754,0.1364999999428429,142,2281,0.0613,0.06225339763261727,23.98797823910969,0.09065791115544697,0.8272842547650919,128,2281,0.0681,0.05611573871109163,25.19174269477997,-1.085121435670441,0.02219982874782845,139,2281,0.0687,0.060938185006576065,25.29432940403837,-0.6999473960030487,0.14744794719560406,47.72025510218359,49.882298574919574
CP001820,1080,1080,0.0988,1.0,29.839329751185765,32.61789082113424,0.0,139,1080,0.1,0.1287037037037037,30.0,1.0333333333333334,0.002308862186556949,96,1080,0.1004,0.08888888888888889,30.053259390621843,-0.41366561404915114,0.2242069072850878,96,1080,0.1056,0.08888888888888889,30.732497457902767,-0.587261091446345,0.07469928945991525,90,1080,0.0965,0.08333333333333333,29.527571860889612,-0.48158379114250593,0.14909571019279824,97,1080,0.1036,0.08981481481481482,30.474093915980504,-0.48854610873902893,0.147445376096911,87,1080,0.0947,0.08055555555555556,29.280011953549472,-0.5217210984829593,0.11886129304585197,38.629275160847634,30.48109380943077
CP003466,2482,2482,0.0378,1.0,19.071224396980913,125.22428294525564,0.0,86,2482,0.0386,0.0346494762288477,19.263966362096877,-0.508991752565161,0.34793969034683503,51,2482,0.0382,0.02054794520547945,19.167879381924333,-2.2857197255381263,7.728929732510431e-07,55,2482,0.0346,0.02215954875100725,18.276443855411262,-1.6894533884313565,0.00042368190966162405,69,2482,0.0384,0.027800161160354553,19.21599333888311,-1.3691095503642143,0.004752499546648732,78,2482,0.0369,0.031426269137792104,18.85162857686306,-0.7206698320310693,0.16585078644381335,71,2482,0.0397,0.028605962933118453,19.52534506737333,-1.410238841105625,0.00392639807187289,61.631565779389454,75.06477644447301
CP000388,2812,2812,0.0715,1.0,25.765820382824995,101.33354813497047,0.0,170,2812,0.0752,0.060455192034139404,26.37137842434483,-1.5722500103264927,0.002645687456256239,148,2812,0.0738,0.05263157894736842,26.144513764841754,-2.2767912432951043,8.813107329147211e-06,180,2812,0.0685,0.06401137980085349,25.260195961235137,-0.4996794173477521,0.3701965674127772,198,2812,0.0668,0.07041251778093884,24.967530915170606,0.40686442061548106,0.4278940319975784,216,2812,0.0746,0.07681365576102418,26.27448191687136,0.23691428130512143,0.6408670540682462,179,2812,0.0765,0.06365576102418208,26.579644467148164,-1.358859410051215,0.00957302335208626,44.61609348747495,43.713301961934846
CP007444,2927,2927,0.0306,1.0,17.223135603019564,164.74548336613805,0.0,55,2927,0.0313,0.018790570550051247,17.41272810331569,-2.1027779095125156,4.119219741386463e-05,42,2927,0.0293,0.01434916296549368,16.864610876032685,-2.59484789312225,1.6765313161910975e-07,45,2927,0.0307,0.015374103177314656,17.250365213525193,-2.600460885594948,1.7609875849951022e-07,57,2927,0.0309,0.019473864024598567,17.3046785581241,-1.932673865490484,0.00017803460312260056,54,2927,0.0311,0.018448923812777587,17.35879892158441,-2.1331948234019946,3.08138791272203e-05,62,2927,0.0296,0.02118209771096686,16.948109039063915,-1.4538023058034848,0.006294478660677758,64.22549157484235,80.36732536617014
AP008971,759,759,0.0912,1.0,28.789331357292756,23.959542215115352,0.0,88,759,0.0948,0.11594202898550725,29.293849183745042,0.5477873494653023,0.05438492080307056,66,759,0.0973,0.08695652173913043,29.636583811228988,-0.2648989522545934,0.358580584953621,58,759,0.0982,0.0764163372859025,29.75848786480926,-0.5555994671205037,0.04396863278649507,60,759,0.0965,0.07905138339920949,29.527571860889612,-0.44851300548493506,0.10981987892120104,57,759,0.09,0.07509881422924901,28.61817604250837,-0.3952033834441633,0.16279343209970443,59,759,0.0906,0.077733860342556,28.703943979878442,-0.3402110876068312,0.2298322750350848,32.3127743623778,26.650776270876232
HF951689,1451,1451,0.0586,1.0,23.487451969083406,58.157496257918126,0.0,27,1451,0.0592,0.018607856650585803,23.599864406390132,-2.4957431528315,7.028126622859647e-14,58,1451,0.0622,0.03997243280496209,24.151844650046918,-1.3353928226735818,0.00026042405287631464,58,1451,0.0609,0.03997243280496209,23.914679592250447,-1.269759851176935,0.000527737457869829,53,1451,0.0558,0.03652653342522398,22.953509535580828,-1.218367063069353,0.0008859162274527433,61,1451,0.0615,0.04203997243280496,24.024518725668575,-1.1753201103600548,0.0014921035471847895,69,1451,0.0567,0.04755341144038594,23.126848034265283,-0.5738654908933691,0.1398581269660147,54.40961691004959,59.36590958805203
CP005094,2998,2998,0.0277,1.0,16.411188256796034,177.6200086421462,0.0,41,2998,0.0275,0.013675783855903937,16.35351644142629,-2.5343173224208,4.490581368790606e-07,48,2998,0.031,0.016010673782521682,17.33176274935703,-2.592811859351531,2.846387015565274e-07,45,2998,0.0273,0.015010006671114077,16.29561597485655,-2.261062119827253,8.975712361437092e-06,42,2998,0.0284,0.014009339559706471,16.611273280516457,-2.5972241423902847,2.728238428101547e-07,38,2998,0.027,0.012675116744496331,16.208331191088117,-2.6496250288625114,1.346516630490557e-07,37,2998,0.0271,0.012341561040693796,16.237484411077965,-2.7249171657287916,4.132253125640087e-08,65.6755124972747,81.5730660616583
