Accession,TAA_0,TAA_1,TAA_2,TAA_3,TAA_4,TAA_5,TAA_6,TGA_0,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,TAG_0,TAG_1,TAG_2,TAG_3,TAG_4,TAG_5,TAG_6,GC,GC3
CP006955,1.0,0.06178707224334601,0.06749049429657794,0.06368821292775666,0.06844106463878327,0.07129277566539924,0.06273764258555133,1.0,0.1864406779661017,0.09322033898305085,0.059322033898305086,0.025423728813559324,0.07627118644067797,0.05084745762711865,1.0,0.06772908366533864,0.07171314741035857,0.06374501992031872,0.05976095617529881,0.09163346613545817,0.09163346613545817,41.06930896404302,34.2478526593237
CP006958,1.0,0.012844036697247707,0.009174311926605505,0.011009174311926606,0.03669724770642202,0.01834862385321101,0.011009174311926606,1.0,0.011185682326621925,0.008501118568232663,0.011185682326621925,0.011633109619686801,0.012527964205816556,0.015212527964205816,1.0,0.007082152974504249,0.0084985835694051,0.00424929178470255,0.018413597733711047,0.015580736543909348,0.012747875354107648,67.5320157568155,86.99919284055
CP007028,1.0,0.022222222222222223,0.037037037037037035,0.037037037037037035,0.044444444444444446,0.02962962962962963,0.05185185185185185,1.0,0.13924050632911392,0.05063291139240506,0.0379746835443038,0.0379746835443038,0.02531645569620253,0.11392405063291139,1.0,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,45.1919315572205,48.525852618158844
CP007030,1.0,0.05534351145038168,0.05534351145038168,0.08015267175572519,0.06297709923664122,0.05916030534351145,0.0648854961832061,1.0,0.05660377358490566,0.09433962264150944,0.07547169811320754,0.03773584905660377,0.08490566037735849,0.07547169811320754,1.0,0.08843537414965986,0.11564625850340136,0.05442176870748299,0.08163265306122448,0.08163265306122448,0.12244897959183673,45.91219532987793,42.88806589585989
CP007031,1.0,0.007407407407407408,0.022222222222222223,0.022222222222222223,0.0,0.007407407407407408,0.037037037037037035,1.0,0.0103397341211226,0.00812407680945347,0.0066469719350073855,0.011078286558345642,0.014032496307237814,0.007385524372230428,1.0,0.005076142131979695,0.01015228426395939,0.005076142131979695,0.02030456852791878,0.0,0.02030456852791878,67.8640908234527,86.23914756643725
CP007034,1.0,0.03936039360393604,0.03075030750307503,0.04059040590405904,0.05289052890528905,0.04797047970479705,0.05904059040590406,1.0,0.06845965770171149,0.04645476772616137,0.05867970660146699,0.05134474327628362,0.061124694376528114,0.05378973105134474,1.0,0.027906976744186046,0.046511627906976744,0.04186046511627907,0.04186046511627907,0.046511627906976744,0.05116279069767442,51.66991890423211,64.89434077805666
CP007035,1.0,0.07928047968021319,0.04596935376415723,0.05862758161225849,0.056628914057295136,0.0626249167221852,0.047968021319120584,1.0,0.08411214953271028,0.056074766355140186,0.08598130841121496,0.056074766355140186,0.05794392523364486,0.052336448598130844,1.0,0.06656101426307448,0.06656101426307448,0.04754358161648178,0.06339144215530904,0.058637083993660855,0.044374009508716325,45.23746722349209,48.22710674914191
CP007044,1.0,0.05423940149625935,0.03927680798004988,0.04987531172069826,0.0442643391521197,0.04800498753117207,0.05112219451371571,1.0,0.07674418604651163,0.053488372093023255,0.05232558139534884,0.04883720930232558,0.047674418604651166,0.053488372093023255,1.0,0.03464203233256351,0.053117782909930716,0.050808314087759814,0.03695150115473441,0.06004618937644342,0.05542725173210162,50.87880633717935,54.7452283465446
CP007051,1.0,0.0436241610738255,0.087248322147651,0.07718120805369127,0.06375838926174497,0.08389261744966443,0.06375838926174497,1.0,0.12307692307692308,0.06153846153846154,0.1076923076923077,0.12307692307692308,0.13846153846153847,0.06153846153846154,1.0,0.037037037037037035,0.07407407407407407,0.12345679012345678,0.08641975308641975,0.012345679012345678,0.08641975308641975,32.07531900861388,23.53700412771709
CP007053,1.0,0.016614745586708203,0.013499480789200415,0.012461059190031152,0.01142263759086189,0.016614745586708203,0.023883696780893044,1.0,0.011760242792109257,0.015933232169954476,0.015553869499241275,0.012898330804248861,0.016312594840667678,0.01669195751138088,1.0,0.012455516014234875,0.019572953736654804,0.021352313167259787,0.01601423487544484,0.01601423487544484,0.019572953736654804,63.56910958175921,78.38258075803702
CP007062,1.0,0.11560044893378227,0.122334455667789,0.10325476992143659,0.08978675645342311,0.10437710437710437,0.08978675645342311,1.0,0.041666666666666664,0.1388888888888889,0.125,0.041666666666666664,0.1111111111111111,0.1111111111111111,1.0,0.07909604519774012,0.11299435028248588,0.12429378531073447,0.0903954802259887,0.10734463276836158,0.096045197740113,26.96668687094253,12.956517015645739
CP007128,1.0,0.005555555555555556,0.022222222222222223,0.005555555555555556,0.0,0.0,0.022222222222222223,1.0,0.011022657685241886,0.006736068585425597,0.014084507042253521,0.013472137170851195,0.014084507042253521,0.011022657685241886,1.0,0.010660980810234541,0.01279317697228145,0.014925373134328358,0.014925373134328358,0.01279317697228145,0.006396588486140725,72.56090386060356,94.21272680715516
CP007139,1.0,0.013347022587268994,0.026694045174537988,0.014373716632443531,0.01642710472279261,0.02566735112936345,0.029774127310061602,1.0,0.017142857142857144,0.03857142857142857,0.024285714285714285,0.02857142857142857,0.03857142857142857,0.03571428571428571,1.0,0.017501988862370723,0.02545743834526651,0.027048528241845664,0.02386634844868735,0.035003977724741446,0.023070803500397773,60.8266775132355,74.70310621512984
CP007142,1.0,0.049842271293375394,0.03785488958990536,0.051735015772870666,0.05299684542586751,0.04921135646687697,0.04668769716088328,1.0,0.06589147286821706,0.056589147286821705,0.040310077519379844,0.05271317829457364,0.030232558139534883,0.056589147286821705,1.0,0.06920415224913495,0.04152249134948097,0.058823529411764705,0.058823529411764705,0.05190311418685121,0.04844290657439446,48.632781646702824,48.15526029451654
CP007152,1.0,0.022321428571428572,0.01636904761904762,0.03422619047619048,0.03720238095238095,0.03125,0.046130952380952384,1.0,0.05133267522211254,0.0315893385982231,0.03356367226061204,0.049358341559723594,0.04146100691016782,0.044422507403751234,1.0,0.021052631578947368,0.02631578947368421,0.02631578947368421,0.02894736842105263,0.031578947368421054,0.02368421052631579,57.07940505990211,66.06776145067559
CP007155,1.0,0.007326007326007326,0.0,0.007326007326007326,0.01098901098901099,0.02197802197802198,0.014652014652014652,1.0,0.006863622799164429,0.013130408833184124,0.01104148015517756,0.024171888988361683,0.015816174276335422,0.01611459265890779,1.0,0.023114355231143552,0.010948905109489052,0.019464720194647202,0.0170316301703163,0.01824817518248175,0.01824817518248175,70.59600244092968,91.27290067194932
CP007161,1.0,0.09853121175030599,0.07282741738066095,0.06731946144430845,0.06303549571603427,0.0605875152998776,0.07221542227662178,1.0,0.07973421926910298,0.10631229235880399,0.05647840531561462,0.05647840531561462,0.059800664451827246,0.05647840531561462,1.0,0.07388316151202749,0.06872852233676977,0.058419243986254296,0.07388316151202749,0.06529209621993128,0.07731958762886598,37.630336392333675,30.971596740109565
CP007201,1.0,0.05067985166872682,0.05315203955500618,0.04449938195302843,0.054388133498145856,0.07169344870210136,0.0630407911001236,1.0,0.0684931506849315,0.04794520547945205,0.07534246575342465,0.04794520547945205,0.0547945205479452,0.06164383561643835,1.0,0.023622047244094488,0.01968503937007874,0.07480314960629922,0.08661417322834646,0.051181102362204724,0.06692913385826772,40.89826304448522,38.89443801110675
CP007202,1.0,0.08737092930897537,0.07942811755361398,0.08657664813343924,0.07069102462271644,0.07227958697378872,0.0937251787132645,1.0,0.15384615384615385,0.1076923076923077,0.07692307692307693,0.046153846153846156,0.1076923076923077,0.015384615384615385,1.0,0.11659192825112108,0.08071748878923767,0.06726457399103139,0.1210762331838565,0.08071748878923767,0.07623318385650224,33.533949599060044,25.602686192336186
CP007444,1.0,0.011532125205930808,0.008237232289950576,0.013179571663920923,0.023064250411861616,0.026359143327841845,0.0214168039538715,1.0,0.022739291380222106,0.015864621893178214,0.01639344262295082,0.02009518773135907,0.015864621893178214,0.02168164992067689,1.0,0.011655011655011656,0.016317016317016316,0.013986013986013986,0.011655011655011656,0.018648018648018648,0.018648018648018648,64.22549157484235,80.36732536617014
CP007445,1.0,0.1146067415730337,0.0853932584269663,0.08614232209737828,0.11161048689138577,0.0898876404494382,0.10112359550561797,1.0,0.1319796954314721,0.1065989847715736,0.06598984771573604,0.13705583756345177,0.15736040609137056,0.07614213197969544,1.0,0.08013937282229965,0.11149825783972125,0.1254355400696864,0.09059233449477352,0.08013937282229965,0.08013937282229965,33.61728247200431,23.01745556987857
CP007446,1.0,0.06475485661424607,0.061979648473635525,0.06845513413506013,0.06938020351526364,0.0841813135985199,0.06845513413506013,1.0,0.09539473684210527,0.08552631578947369,0.07236842105263158,0.05263157894736842,0.09539473684210527,0.03618421052631579,1.0,0.07804878048780488,0.07317073170731707,0.05365853658536585,0.04390243902439024,0.06829268292682927,0.07317073170731707,41.265944561226405,35.93210878747006
CP007447,1.0,0.09052631578947369,0.09964912280701754,0.09754385964912281,0.09403508771929825,0.09614035087719298,0.10385964912280701,1.0,0.13513513513513514,0.0945945945945946,0.10810810810810811,0.11486486486486487,0.11486486486486487,0.08108108108108109,1.0,0.08881578947368421,0.09210526315789473,0.11842105263157894,0.10855263157894737,0.10197368421052631,0.08223684210526316,32.76461269538065,22.837218363115827
CP007451,1.0,0.06046511627906977,0.0563953488372093,0.04534883720930233,0.04825581395348837,0.07209302325581396,0.07325581395348837,1.0,0.09206349206349207,0.06666666666666667,0.07301587301587302,0.06666666666666667,0.07301587301587302,0.05396825396825397,1.0,0.0768025078369906,0.06739811912225706,0.061128526645768025,0.06269592476489028,0.050156739811912224,0.05956112852664577,41.31110710580029,41.74007240439233
CP007481,1.0,0.043478260869565216,0.016304347826086956,0.059782608695652176,0.10326086956521739,0.04891304347826087,0.043478260869565216,1.0,0.05747126436781609,0.04597701149425287,0.06896551724137931,0.04597701149425287,0.040229885057471264,0.034482758620689655,1.0,0.05392156862745098,0.0196078431372549,0.024509803921568627,0.0392156862745098,0.04411764705882353,0.04411764705882353,41.69313030969248,40.48031791456713
CP007519,1.0,0.020527859237536656,0.01466275659824047,0.03225806451612903,0.020527859237536656,0.04398826979472141,0.04398826979472141,1.0,0.02575107296137339,0.04291845493562232,0.012875536480686695,0.05150214592274678,0.02145922746781116,0.04721030042918455,1.0,0.026881720430107527,0.0456989247311828,0.043010752688172046,0.04032258064516129,0.02956989247311828,0.013440860215053764,59.501366324693485,69.92251068083428
CP007566,1.0,0.02217741935483871,0.018145161290322582,0.02721774193548387,0.03024193548387097,0.04334677419354839,0.02721774193548387,1.0,0.068125,0.026875,0.028125,0.034375,0.03875,0.044375,1.0,0.03170028818443804,0.011527377521613832,0.0345821325648415,0.023054755043227664,0.0345821325648415,0.020172910662824207,60.81675030419831,80.13894882423114
CP008788,1.0,0.02955145118733509,0.03905013192612137,0.031134564643799472,0.035883905013192614,0.04116094986807388,0.03746701846965699,1.0,0.0959079283887468,0.04731457800511509,0.04219948849104859,0.04859335038363171,0.03580562659846547,0.05115089514066496,1.0,0.032586558044806514,0.032586558044806514,0.059063136456211814,0.03054989816700611,0.04073319755600815,0.04480651731160896,55.91356898925424,65.46873306078662
CP008796,1.0,0.024930747922437674,0.0664819944598338,0.07756232686980609,0.05817174515235457,0.060941828254847646,0.09418282548476455,1.0,0.07894736842105263,0.09210526315789473,0.09210526315789473,0.09210526315789473,0.06578947368421052,0.06578947368421052,1.0,0.04950495049504951,0.04950495049504951,0.04950495049504951,0.0891089108910891,0.09900990099009901,0.07920792079207921,36.976097548531925,31.994804723997284
CP008802,1.0,0.028446389496717725,0.0350109409190372,0.030634573304157548,0.028446389496717725,0.037199124726477024,0.03282275711159737,1.0,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.046052631578947366,0.02631578947368421,0.02631578947368421,1.0,0.019002375296912115,0.021377672209026127,0.0332541567695962,0.021377672209026127,0.03800475059382423,0.023752969121140142,62.19183385773022,72.56853021012098
CP008803,1.0,0.023094688221709007,0.025404157043879907,0.03002309468822171,0.03695150115473441,0.018475750577367205,0.04157043879907621,1.0,0.02854230377166157,0.026503567787971458,0.034658511722731905,0.03771661569826707,0.03058103975535168,0.026503567787971458,1.0,0.009861932938856016,0.023668639053254437,0.015779092702169626,0.03747534516765286,0.01972386587771203,0.023668639053254437,58.73526537989287,72.73222726377944
CP008804,1.0,0.05398457583547558,0.06940874035989718,0.07069408740359898,0.07326478149100257,0.07455012853470437,0.07197943444730077,1.0,0.13414634146341464,0.06504065040650407,0.08130081300813008,0.056910569105691054,0.07317073170731707,0.06504065040650407,1.0,0.04519774011299435,0.07344632768361582,0.0903954802259887,0.096045197740113,0.05649717514124294,0.04519774011299435,41.485378297724615,37.617035142518624
CP008876,1.0,0.0946372239747634,0.06072555205047318,0.04652996845425868,0.044952681388012616,0.04258675078864353,0.04574132492113565,1.0,0.11137440758293839,0.08293838862559241,0.052132701421800945,0.061611374407582936,0.04976303317535545,0.07345971563981042,1.0,0.06372549019607843,0.07352941176470588,0.06372549019607843,0.0392156862745098,0.049019607843137254,0.06372549019607843,42.89902979467948,39.81139382766129
CP008889,1.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,1.0,0.008620689655172414,0.010610079575596816,0.017241379310344827,0.013262599469496022,0.01790450928381963,0.01790450928381963,1.0,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.041666666666666664,0.013888888888888888,69.12715362488407,88.89737637006021
CP009056,1.0,0.09493087557603687,0.08940092165898618,0.09585253456221199,0.10506912442396313,0.09032258064516129,0.08571428571428572,1.0,0.2231404958677686,0.08264462809917356,0.04132231404958678,0.10743801652892562,0.09917355371900827,0.06611570247933884,1.0,0.10212765957446808,0.10212765957446808,0.11914893617021277,0.0851063829787234,0.14042553191489363,0.07659574468085106,34.11906545617566,23.464886117265397
CP009122,1.0,0.02355072463768116,0.018115942028985508,0.014492753623188406,0.016304347826086956,0.02717391304347826,0.025362318840579712,1.0,0.027552674230145867,0.02025931928687196,0.014586709886547812,0.019448946515397084,0.019448946515397084,0.02106969205834684,1.0,0.016563146997929608,0.022774327122153208,0.018633540372670808,0.008281573498964804,0.012422360248447204,0.024844720496894408,63.852976138981546,77.8523576454288
CP009129,1.0,0.10615280594996619,0.07031778228532792,0.068289384719405,0.06152805949966193,0.05476673427991886,0.056795131845841784,1.0,0.06844106463878327,0.09125475285171103,0.053231939163498096,0.049429657794676805,0.07604562737642585,0.06844106463878327,1.0,0.07307692307692308,0.08461538461538462,0.03461538461538462,0.06923076923076923,0.05,0.06923076923076923,39.337963397465984,32.747774802195735
CP009159,1.0,0.07374392220421394,0.07617504051863858,0.06482982171799027,0.06482982171799027,0.08103727714748785,0.07860615883306321,1.0,0.14285714285714285,0.10204081632653061,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.10204081632653061,1.0,0.09019607843137255,0.07450980392156863,0.07450980392156863,0.08235294117647059,0.06666666666666667,0.09019607843137255,40.21517446048486,34.327891206690964
CP009217,1.0,0.10059171597633136,0.08875739644970414,0.08875739644970414,0.0695266272189349,0.08136094674556213,0.08431952662721894,1.0,0.12658227848101267,0.02531645569620253,0.05063291139240506,0.08860759493670886,0.05063291139240506,0.0759493670886076,1.0,0.11071428571428571,0.075,0.09642857142857143,0.05714285714285714,0.08571428571428572,0.08571428571428572,30.772110339135217,20.76253209947903
CP009257,1.0,0.06937799043062201,0.07177033492822966,0.06124401913875598,0.07129186602870813,0.10669856459330143,0.0722488038277512,1.0,0.06481481481481481,0.08333333333333333,0.06018518518518518,0.0787037037037037,0.08333333333333333,0.07407407407407407,1.0,0.07692307692307693,0.07692307692307693,0.12374581939799331,0.07357859531772576,0.0802675585284281,0.05351170568561873,39.04102432934414,30.15086226840688
CP009291,1.0,0.012195121951219513,0.018292682926829267,0.027439024390243903,0.012195121951219513,0.057926829268292686,0.021341463414634148,1.0,0.023255813953488372,0.016504126031507877,0.021005251312828207,0.0172543135783946,0.02175543885971493,0.018754688672168042,1.0,0.004032258064516129,0.016129032258064516,0.004032258064516129,0.020161290322580645,0.016129032258064516,0.028225806451612902,63.498786030225865,78.0663982712248
CP009301,1.0,0.08907254361799816,0.07162534435261708,0.05325987144168962,0.06060606060606061,0.06060606060606061,0.07621671258034894,1.0,0.1111111111111111,0.1111111111111111,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.044444444444444446,1.0,0.10559006211180125,0.08488612836438923,0.06832298136645963,0.07246376811594203,0.08488612836438923,0.057971014492753624,38.160626280072236,30.365542562313244
CP009302,1.0,0.0038461538461538464,0.019230769230769232,0.011538461538461539,0.011538461538461539,0.015384615384615385,0.046153846153846156,1.0,0.043478260869565216,0.024844720496894408,0.037267080745341616,0.018633540372670808,0.031055900621118012,0.018633540372670808,1.0,0.00196078431372549,0.00980392156862745,0.01568627450980392,0.01568627450980392,0.01568627450980392,0.01764705882352941,63.56247518546403,83.53319656943042
CP009415,1.0,0.08388157894736842,0.05921052631578947,0.06743421052631579,0.06907894736842106,0.06743421052631579,0.0625,1.0,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.12962962962962962,0.1111111111111111,1.0,0.09289617486338798,0.0546448087431694,0.08196721311475409,0.07650273224043716,0.07650273224043716,0.06557377049180328,31.341301460823374,21.277411938002068
CP009416,1.0,0.10238429172510519,0.07713884992987377,0.07573632538569425,0.05890603085553997,0.04838709677419355,0.04067321178120617,1.0,0.06100217864923747,0.07407407407407407,0.06318082788671024,0.06971677559912855,0.0457516339869281,0.058823529411764705,1.0,0.05067567567567568,0.08445945945945946,0.07432432432432433,0.057432432432432436,0.030405405405405407,0.05067567567567568,42.71028162297142,39.83530548533074
CP009440,1.0,0.09210526315789473,0.09210526315789473,0.09398496240601503,0.06766917293233082,0.08082706766917293,0.08270676691729323,1.0,0.21052631578947367,0.12280701754385964,0.07017543859649122,0.07017543859649122,0.15789473684210525,0.07017543859649122,1.0,0.06779661016949153,0.06779661016949153,0.12429378531073447,0.0903954802259887,0.05084745762711865,0.062146892655367235,32.409575622032754,21.4825863517748
CP009450,1.0,0.04669260700389105,0.028793774319066146,0.03346303501945525,0.02801556420233463,0.03735408560311284,0.04202334630350195,1.0,0.06594724220623502,0.04316546762589928,0.02997601918465228,0.02877697841726619,0.039568345323741004,0.04316546762589928,1.0,0.02526315789473684,0.02526315789473684,0.029473684210526315,0.029473684210526315,0.035789473684210524,0.04,59.1055762813133,72.33070462626006
CP009460,1.0,0.03237674760853569,0.027961736571008096,0.034584253127299486,0.02869757174392936,0.04856512141280353,0.047093451066961,1.0,0.08763837638376384,0.04981549815498155,0.035977859778597784,0.03874538745387454,0.03874538745387454,0.046125461254612546,1.0,0.01838235294117647,0.0625,0.05514705882352941,0.029411764705882353,0.03308823529411765,0.04779411764705882,56.863072615393875,68.07878806747625
CP009495,1.0,0.009615384615384616,0.014423076923076924,0.014423076923076924,0.028846153846153848,0.009615384615384616,0.019230769230769232,1.0,0.014577259475218658,0.007580174927113703,0.014577259475218658,0.02740524781341108,0.01924198250728863,0.01924198250728863,1.0,0.006932409012131715,0.01559792027729636,0.01559792027729636,0.036395147313691506,0.01559792027729636,0.010398613518197574,67.40296010338368,84.61730506030531
CP009621,1.0,0.04472843450479233,0.07933972310969116,0.055378061767838126,0.05484558040468584,0.06283280085197018,0.07507987220447285,1.0,0.11589403973509933,0.076158940397351,0.06291390728476821,0.076158940397351,0.0695364238410596,0.0695364238410596,1.0,0.044823906083244394,0.0736392742796158,0.054429028815368194,0.0672358591248666,0.064034151547492,0.07470651013874066,47.34426512808975,51.92752259368553
CP009706,1.0,0.05263157894736842,0.045274476513865305,0.04584040747028863,0.056593095642331635,0.059422750424448216,0.044142614601018676,1.0,0.09547738693467336,0.0728643216080402,0.06281407035175879,0.0728643216080402,0.06532663316582915,0.06532663316582915,1.0,0.04911591355599214,0.05893909626719057,0.03929273084479371,0.04911591355599214,0.06483300589390963,0.03929273084479371,48.99027546930956,51.35022858506081
CP009761,1.0,0.07210626185958255,0.1062618595825427,0.09297912713472485,0.10815939278937381,0.09297912713472485,0.07210626185958255,1.0,0.16666666666666666,0.027777777777777776,0.1111111111111111,0.05555555555555555,0.08333333333333333,0.1111111111111111,1.0,0.0975609756097561,0.12804878048780488,0.11585365853658537,0.06707317073170732,0.07926829268292683,0.0975609756097561,28.613425002566057,17.410806851371895
CP009962,1.0,0.033752481800132364,0.03507610853739246,0.04037061548643282,0.04897418927862343,0.03441429516876241,0.037061548643282594,1.0,0.043478260869565216,0.03691550451189499,0.03773584905660377,0.04675963904840033,0.05004101722723544,0.045118949958982774,1.0,0.02292768959435626,0.042328042328042326,0.037037037037037035,0.037037037037037035,0.024691358024691357,0.05114638447971781,56.14760476071163,66.21716450862586
CP010049,1.0,0.09180327868852459,0.08852459016393442,0.09508196721311475,0.11475409836065574,0.08524590163934426,0.09836065573770492,1.0,0.14705882352941177,0.10294117647058823,0.08823529411764706,0.08823529411764706,0.1323529411764706,0.16176470588235295,1.0,0.0759493670886076,0.0379746835443038,0.08860759493670886,0.11392405063291139,0.06329113924050633,0.1518987341772152,27.355738170917643,17.029503677460873
CP010310,1.0,0.009817671809256662,0.014025245441795231,0.019635343618513323,0.016830294530154277,0.014025245441795231,0.014025245441795231,1.0,0.01205895489057615,0.014738722644037517,0.014292094685127288,0.02009825815096025,0.01563197856185797,0.01652523447967843,1.0,0.017045454545454544,0.011363636363636364,0.022727272727272728,0.017045454545454544,0.02556818181818182,0.02556818181818182,64.29510358627456,81.17188358366714
CP010311,1.0,0.033962264150943396,0.026415094339622643,0.01509433962264151,0.026415094339622643,0.026415094339622643,0.020754716981132074,1.0,0.03297872340425532,0.02127659574468085,0.02446808510638298,0.029787234042553193,0.031914893617021274,0.027659574468085105,1.0,0.022950819672131147,0.013114754098360656,0.036065573770491806,0.019672131147540985,0.029508196721311476,0.029508196721311476,57.04724152307436,67.55180398221856
CP010327,1.0,0.11164179104477612,0.08776119402985075,0.07880597014925374,0.08358208955223881,0.07701492537313433,0.09253731343283582,1.0,0.15853658536585366,0.0975609756097561,0.08536585365853659,0.07317073170731707,0.10975609756097561,0.0975609756097561,1.0,0.12167300380228137,0.11787072243346007,0.10836501901140684,0.07224334600760456,0.09695817490494296,0.10456273764258556,34.07937116047691,27.123549940749196
CP010557,1.0,0.03717948717948718,0.03333333333333333,0.028846153846153848,0.028205128205128206,0.04230769230769231,0.032692307692307694,1.0,0.09433962264150944,0.05079825834542816,0.03773584905660377,0.05224963715529753,0.030478955007256895,0.03918722786647315,1.0,0.016260162601626018,0.01951219512195122,0.022764227642276424,0.03414634146341464,0.01788617886178862,0.02113821138211382,57.46663735384941,69.14456304873171
CP010803,1.0,0.02237136465324385,0.011185682326621925,0.024608501118568233,0.020134228187919462,0.017897091722595078,0.02237136465324385,1.0,0.032809295967190705,0.0177717019822283,0.026657552973342446,0.03007518796992481,0.025974025974025976,0.025974025974025976,1.0,0.009708737864077669,0.014563106796116505,0.019417475728155338,0.014563106796116505,0.021844660194174758,0.019417475728155338,62.136990680531866,77.8443506851579
CP010812,1.0,0.03870967741935484,0.05741935483870968,0.045806451612903226,0.0567741935483871,0.056129032258064517,0.05096774193548387,1.0,0.06231454005934718,0.05934718100890208,0.04451038575667656,0.05341246290801187,0.04747774480712166,0.06824925816023739,1.0,0.0546875,0.0703125,0.057291666666666664,0.041666666666666664,0.052083333333333336,0.09375,47.68660014489405,48.187630250539605
CP010820,1.0,0.10912425492893169,0.08482347546996791,0.06785878037597433,0.058688674919761576,0.06327372764786796,0.06923429619440624,1.0,0.07518796992481203,0.08646616541353383,0.06766917293233082,0.08646616541353383,0.07142857142857142,0.09022556390977443,1.0,0.09325396825396826,0.07341269841269842,0.05555555555555555,0.07341269841269842,0.06547619047619048,0.06349206349206349,37.62160160155614,29.650119823560072
CP010848,1.0,0.033582089552238806,0.014925373134328358,0.007462686567164179,0.033582089552238806,0.029850746268656716,0.011194029850746268,1.0,0.026397515527950312,0.013975155279503106,0.026397515527950312,0.018633540372670808,0.023291925465838508,0.024844720496894408,1.0,0.015503875968992248,0.01937984496124031,0.031007751937984496,0.027131782945736434,0.01937984496124031,0.027131782945736434,61.482170590579855,69.55944402868448
CP010954,1.0,0.03255813953488372,0.009302325581395349,0.011627906976744186,0.023255813953488372,0.018604651162790697,0.023255813953488372,1.0,0.020090732339598186,0.02138690861957226,0.015554115359688918,0.015554115359688918,0.013609850939727802,0.0220349967595593,1.0,0.0022026431718061676,0.01762114537444934,0.011013215859030838,0.019823788546255508,0.02643171806167401,0.013215859030837005,64.78577951884652,80.67182055757047
CP010978,1.0,0.08905109489051095,0.07591240875912408,0.0705596107055961,0.0705596107055961,0.08126520681265206,0.07007299270072993,1.0,0.1016949152542373,0.11228813559322035,0.07203389830508475,0.057203389830508475,0.06567796610169492,0.057203389830508475,1.0,0.09566517189835576,0.0687593423019432,0.07922272047832586,0.07473841554559044,0.08669656203288491,0.0687593423019432,39.51025272003354,32.877419508684575
CP011047,1.0,0.030040053404539385,0.044058744993324434,0.030040053404539385,0.03137516688918558,0.037383177570093455,0.04672897196261682,1.0,0.07858048162230671,0.030418250950570342,0.04055766793409379,0.03929024081115336,0.029150823827629912,0.035487959442332066,1.0,0.029069767441860465,0.040697674418604654,0.046511627906976744,0.029069767441860465,0.046511627906976744,0.05813953488372093,56.713449553506614,65.83429011834907
CP011052,1.0,0.052830188679245285,0.04981132075471698,0.04226415094339623,0.04981132075471698,0.06339622641509433,0.052075471698113204,1.0,0.05759162303664921,0.04537521815008726,0.04013961605584642,0.05759162303664921,0.0506108202443281,0.05235602094240838,1.0,0.058712121212121215,0.0625,0.041666666666666664,0.08333333333333333,0.07007575757575757,0.06818181818181818,54.34229363544384,58.664819914587355
CP011132,1.0,0.03538812785388128,0.04509132420091324,0.03595890410958904,0.04052511415525114,0.053082191780821915,0.04452054794520548,1.0,0.06801007556675064,0.04659949622166247,0.037783375314861464,0.041561712846347604,0.0491183879093199,0.04659949622166247,1.0,0.0456140350877193,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.031578947368421054,53.42132434919108,60.23980933525132
CP011144,1.0,0.014184397163120567,0.0,0.0070921985815602835,0.0,0.02127659574468085,0.014184397163120567,1.0,0.006130790190735695,0.006811989100817439,0.01226158038147139,0.008855585831062671,0.010217983651226158,0.012942779291553134,1.0,0.0,0.008264462809917356,0.004132231404958678,0.0371900826446281,0.008264462809917356,0.004132231404958678,70.24472469756303,91.83574093071088
CP011265,1.0,0.014925373134328358,0.023880597014925373,0.04029850746268657,0.023880597014925373,0.029850746268656716,0.025373134328358207,1.0,0.024255788313120176,0.025358324145534728,0.022050716648291068,0.022050716648291068,0.023153252480705624,0.023153252480705624,1.0,0.008928571428571428,0.04017857142857143,0.017857142857142856,0.03125,0.03125,0.05357142857142857,61.27703074231442,74.69959872193375
CP011280,1.0,0.18972332015810275,0.09881422924901186,0.05928853754940711,0.09881422924901186,0.03557312252964427,0.07114624505928854,1.0,0.16666666666666666,0.047619047619047616,0.07142857142857142,0.16666666666666666,0.047619047619047616,0.09523809523809523,1.0,0.07407407407407407,0.06481481481481481,0.06481481481481481,0.09259259259259259,0.08333333333333333,0.07407407407407407,28.43197837356716,16.524129169310495
CP011301,1.0,0.006738544474393531,0.012129380053908356,0.009433962264150943,0.012129380053908356,0.009433962264150943,0.009433962264150943,1.0,0.0062063615205585725,0.008921644685802949,0.01047323506594259,0.004654771140418929,0.008921644685802949,0.014352211016291699,1.0,0.0022727272727272726,0.00909090909090909,0.015909090909090907,0.004545454545454545,0.004545454545454545,0.0022727272727272726,66.99219674934137,85.48284691326599
