Accession,P0_observed,Total_UTRs_0,P0_Expected_freq,P0_Observed_freq,P0_Standard_Deviation,P0_Zscore,P0__BinomPval,P1_observed,P1_Total_UTRs,P1_Expected_freq,P1_Observed_freq,P1_Standard_Deviation,P1_Zscore,P1__BinomPval,P2_observed,P2_Total_UTRs,P2_Expected_freq,P2_Observed_freq,P2_Standard_Deviation,P2_Zscore,P2__BinomPval,P3_observed,P3_Total_UTRs,P3_Expected_freq,P3_Observed_freq,P3_Standard_Deviation,P3_Zscore,P3__BinomPval,P4_observed,P4_Total_UTRs,P4_Expected_freq,P4_Observed_freq,P4_Standard_Deviation,P4_Zscore,P4__BinomPval,P5_observed,P5_Total_UTRs,P5_Expected_freq,P5_Observed_freq,P5_Standard_Deviation,P5_Zscore,P5__BinomPval,P6_observed,P6_Total_UTRs,P6_Expected_freq,P6_Observed_freq,P6_Standard_Deviation,P6_Zscore,P6__BinomPval,Genomic_GC,Genomic_GC3
CP001037,5028,5028,0.081,1.0,27.283511504203414,169.35987141127748,0.0,312,5028,0.08,0.06205250596658711,27.129319932501073,-3.3262905308544797,0.9999994936802266,367,5028,0.0762,0.07299124900556882,26.531784711926186,-0.6080857422587127,0.8112592907087899,360,5028,0.0807,0.07159904534606205,27.23738423564201,-1.6800291688847404,0.9924807788853195,314,5028,0.0769,0.0624502784407319,26.643271195557052,-2.726887380559914,0.9999664581071205,350,5028,0.0762,0.06961018297533811,26.531784711926186,-1.2488266567724056,0.9644672373169426,374,5028,0.0781,0.07438345266507558,26.832888402108335,-0.6964140319136024,0.8434218384774851,41.41495802568809,35.616191944563184
CP003359,1392,1392,0.1031,1.0,30.40894440785474,41.05649914232182,0.0,174,1392,0.1016,0.125,30.212156493702995,1.0781355513893562,0.0028064155218023626,164,1392,0.1004,0.11781609195402298,30.053259390621843,0.806674566804728,0.01879341095098418,143,1392,0.1005,0.10272988505747127,30.0665511823355,0.10323764708416662,0.4038731572686331,118,1392,0.0983,0.08477011494252873,29.771985153832116,-0.6325946994359499,0.9613891890615229,100,1392,0.1059,0.07183908045977011,30.77095871109641,-1.5408294699281608,0.9999944586027009,137,1392,0.1009,0.09841954022988506,30.11962649170803,-0.11463621572301225,0.6335661211062955,32.455841359174556,19.639023222832357
CP002271,4328,4328,0.0237,1.0,15.211281997254538,277.782398667163,0.0,48,4328,0.0301,0.011090573012939002,17.086248856902444,-4.815147004414823,0.9999999999999999,37,4328,0.0266,0.008548983364140481,16.091127990293284,-4.8551475103005535,0.9999999999999999,52,4328,0.0229,0.012014787430683918,14.958472515601317,-3.149465959900931,0.9999999434442721,75,4328,0.029,0.01732902033271719,16.78064361101802,-3.0101348417193172,0.9999996765826246,58,4328,0.0268,0.013401109057301294,16.149848296501116,-3.590770571669314,0.9999999993747674,78,4328,0.0269,0.018022181146025877,16.17911925909442,-2.3748635129444384,0.9999463567661419,67.45864534737987,84.79390248820647
CP005964,1041,1041,0.0745,1.0,26.25828440702096,36.69110613115278,0.0,62,1041,0.0751,0.059558117195004805,26.355263231468587,-0.6138849708274555,0.9780327927291214,54,1041,0.0708,0.05187319884726225,25.649046765913155,-0.7681688984319078,0.9944601024646821,71,1041,0.0758,0.06820365033621517,26.467784191352326,-0.29877076006172365,0.8375471673667023,79,1041,0.0735,0.07588856868395773,26.095545596902166,0.0952844611263917,0.40058446403033715,87,1041,0.0698,0.08357348703170028,25.480965444817826,0.5627023839050032,0.049034264956958715,49,1041,0.072,0.04707012487992315,25.84879107424562,-1.0039927950772602,0.9996070460147356,47.03878040354833,45.690895617986754
CP003198,770,770,0.0743,1.0,26.225847936720747,27.178873366453537,0.0,42,770,0.0755,0.05454545454545454,26.41964231400569,-0.6107198503382631,0.9909204223970068,56,770,0.0752,0.07272727272727272,26.37137842434483,-0.07219948723811567,0.6221323571523616,55,770,0.0742,0.07142857142857142,26.209608924972535,-0.0814205204705181,0.6349668878679108,58,770,0.0797,0.07532467532467532,27.08281927717275,-0.12439620726043156,0.6918069893611642,47,770,0.0802,0.06103896103896104,27.16025773073591,-0.5432201765634805,0.981679170033933,45,770,0.0697,0.05844155844155844,25.464074693575654,-0.3404404088630444,0.9054871352830693,47.968065904567965,52.55547500618312
CP006265,2120,2120,0.0962,1.0,29.486532519100987,64.98071615435977,0.0,213,2120,0.0934,0.10047169811320755,29.099216484297305,0.5152028752420221,0.14004253040215048,170,2120,0.0956,0.08018867924528301,29.404190177592035,-1.1111341547810507,0.9938645222475762,171,2120,0.0923,0.08066037735849056,28.94489765053592,-0.8525164019553237,0.9723896887721574,195,2120,0.0877,0.09198113207547169,28.285810930570825,0.32086759054840486,0.253196906688516,192,2120,0.092,0.09056603773584905,28.9025950392002,-0.10518086683485968,0.6012076395114496,182,2120,0.0885,0.08584905660377358,28.40206858663643,-0.19787291136407806,0.6771519762802372,42.443393892002376,39.73417289948432
CP001643,1766,1766,0.0157,1.0,12.431214743539748,139.8313709368866,0.0,6,1766,0.0159,0.0033975084937712344,12.508872850900676,-1.7650990831208442,0.9999999039098836,7,1766,0.0139,0.003963759909399773,11.707600095664354,-1.4988041833183459,0.9999921732654565,10,1766,0.0158,0.0056625141562853904,12.470108259353646,-1.435657143278718,0.9999719956376276,11,1766,0.0172,0.00622876557191393,13.001599901550577,-1.4902166000116113,0.9999846855228615,15,1766,0.0163,0.008493771234428085,12.662665596153124,-1.0886965224911316,0.9983209978204272,19,1766,0.0154,0.010758776896942242,12.313748413866511,-0.665629971030595,0.9599145940741821,72.04577492840924,93.44528426093845
CP006597,1621,1621,0.0886,1.0,28.416551514918204,51.99010158654899,0.0,175,1621,0.0831,0.107958050586058,27.603331320693883,1.4597839489681963,0.0002805226479672769,134,1621,0.0769,0.08266502159161011,26.643271195557052,0.35074897265461763,0.20359049896482317,100,1621,0.0795,0.061690314620604564,27.05175595039997,-1.0671950483707193,0.99734070888467,95,1621,0.0854,0.05860579888957434,27.947600970387423,-1.554101192657679,0.9999801844060717,91,1621,0.0809,0.056138186304750155,27.268148085266077,-1.4720068218233142,0.9999499727957536,115,1621,0.0814,0.07094386181369525,27.34484229246898,-0.6198390109080285,0.9458282292239357,38.01157079598829,29.837253372870286
AP012331,1922,1922,0.0275,1.0,16.35351644142629,114.2962130924412,0.0,42,1922,0.0301,0.021852237252861603,17.086248856902444,-0.9277753199524587,0.9885336231888421,27,1922,0.0296,0.01404786680541103,16.948109039063915,-1.763689384526816,0.9999971191220116,41,1922,0.0297,0.02133194588969823,16.975838712711663,-0.9474288883268317,0.9899839221493844,34,1922,0.0265,0.01768990634755463,16.061677994530957,-1.0542485041578924,0.9955196242114904,45,1922,0.029,0.023413111342351717,16.78064361101802,-0.639903942239112,0.9406073554740791,40,1922,0.0347,0.02081165452653486,18.301887880762465,-1.4585052740956874,0.9998635986641263,64.63092877381744,85.40830215340151
CP009962,3297,3297,0.0529,1.0,22.383384462587422,139.50476100784635,0.0,117,3297,0.0525,0.03548680618744313,22.303306929690944,-2.514985790081546,0.9999985138263279,122,3297,0.0551,0.03700333636639369,22.81753492382558,-2.61486178060801,0.9999994129499661,128,3297,0.055,0.038823172581134366,22.798026230355994,-2.3394569100452856,0.9999922369706502,152,3297,0.0572,0.04610251744009706,23.222437425903422,-1.5755624325286177,0.9979055940344188,127,3297,0.0505,0.038519866545344256,21.897431356211623,-1.80379604152957,0.9995224790523479,140,3297,0.053,0.04246284501061571,22.403347964087867,-1.550705727362229,0.997619338387372,56.14760476071163,66.21716450862586
CP002349,2161,2161,0.09,1.0,28.61817604250837,68.71542047540065,0.0,177,2161,0.0866,0.08190652475705691,28.124800443736486,-0.3606283365562079,0.7911735151055261,165,2161,0.0851,0.07635354002776493,27.903044636741704,-0.6773848605435592,0.9344529273514249,185,2161,0.0863,0.08560851457658492,28.080653482424513,-0.053214573547416974,0.5566296485742432,193,2161,0.091,0.0893105043961129,28.76091097305508,-0.12694312789398274,0.6183749832956162,166,2161,0.0911,0.07681628875520592,28.775126411538142,-1.0727007610163972,0.9916812884015196,155,2161,0.0905,0.07172605275335493,28.68967584341099,-1.4141149667021282,0.9992527794678269,35.51221813052385,30.05027712289496
CP002046,1308,1308,0.0954,1.0,29.37666420817721,40.277438977249254,0.0,100,1308,0.0941,0.0764525993883792,29.196778931930147,-0.7905940601809408,0.9889834026226282,125,1308,0.103,0.095565749235474,30.395887879777423,-0.3199116945838397,0.8234414868155709,87,1308,0.0932,0.06651376146788991,29.07125040310444,-1.200691388089469,0.999785738920324,89,1308,0.097,0.06804281345565749,29.595776725742475,-1.2797771908805953,0.9999145757726585,109,1308,0.0929,0.08333333333333333,29.02922492937075,-0.4310552565714416,0.8938172064528955,135,1308,0.0906,0.10321100917431193,28.703943979878442,0.5746666733868763,0.0637437068955832,33.90002986831527,23.466456748162543
CP003360,3649,3649,0.054,1.0,22.601769842204835,152.7293669522323,0.0,142,3649,0.0521,0.03891477117018361,22.222868851703193,-2.1650175016135487,0.999919631399589,138,3649,0.0555,0.03781858043299534,22.895359791887962,-2.818016427191498,0.9999996581357733,110,3649,0.0543,0.030145245272677444,22.66087156311513,-3.8895547223111104,0.9999999999990037,104,3649,0.0535,0.02850095916689504,22.502833154960733,-4.053778445221698,0.999999999999915,144,3649,0.052,0.039462866538777744,22.20270253820467,-2.060469887450882,0.999831315266466,119,3649,0.056,0.03261167443135105,22.992172581119863,-3.7118719294096043,0.9999999999873723,50.07753722094292,53.97771887036462
CP000975,1131,1131,0.0597,1.0,23.693017958884006,44.885767690951106,0.0,41,1131,0.0644,0.036251105216622455,24.546413179933232,-1.2969878640365409,0.999988631516589,53,1131,0.0625,0.046861184792219276,24.206145913796355,-0.730702857984466,0.989722881381237,60,1131,0.0659,0.05305039787798409,24.81072147278269,-0.5857508019644878,0.9675012743614902,47,1131,0.0666,0.04155614500442087,24.932797676955552,-1.1360377751021244,0.9998763073251992,50,1131,0.0644,0.04420866489832007,24.546413179933232,-0.9303355171528207,0.9985207733368149,57,1131,0.0687,0.050397877984084884,25.29432940403837,-0.8183533814774777,0.9952511156134687,45.482774375914076,46.05430458183938
CP009450,2594,2594,0.0436,1.0,20.420342798297977,121.49167252014897,0.0,127,2594,0.0437,0.048959136468774096,20.44267839594411,0.6673391683697691,0.10485364865638501,85,2594,0.0426,0.03276792598303778,20.195355901790887,-1.2628844039207212,0.9955805465316511,82,2594,0.0476,0.03161141094834233,21.291838812089484,-1.9479012764482737,0.9999794485476351,74,2594,0.0461,0.028527370855821126,20.970166904438315,-2.1737261418912373,0.999998064873187,98,2594,0.0481,0.03777949113338473,21.397754555092924,-1.2511312778671007,0.9951111403504702,109,2594,0.0464,0.042020046260601386,21.03498038981734,-0.54012886104234,0.8666812404223024,59.1055762813133,72.33070462626006
CP001364,2578,2578,0.05,1.0,21.79449471770337,112.37241476447855,0.0,103,2578,0.0483,0.03995345228859581,21.43994169768192,-1.0036128037757894,0.9807499622604792,83,2578,0.0524,0.0321955003878976,22.28323136351638,-2.337506582877414,0.9999996803329778,92,2578,0.0549,0.035686578743211794,22.77849643852728,-2.1745157821840166,0.9999978595008359,97,2578,0.0522,0.03762606671838634,22.243012385915716,-1.6891417110296791,0.9997911489742284,97,2578,0.0523,0.03762606671838634,22.263133202673878,-1.6991947923779458,0.9998076468511665,121,2578,0.0505,0.04693560899922421,21.897431356211623,-0.41963826032925944,0.8073960940939193,56.681900568424446,60.57701687395504
CP002105,1230,1230,0.0998,1.0,29.973314798333533,36.941059320591435,0.0,108,1230,0.0952,0.08780487804878048,29.34909879365975,-0.30992433750521164,0.8240038556016038,141,1230,0.1007,0.11463414634146342,30.09310718420416,0.5695324146851887,0.05947616918745821,112,1230,0.098,0.0910569105691057,29.731464814233423,-0.287237781702287,0.8061709579108001,116,1230,0.0993,0.0943089430894309,29.906439105985186,-0.20527351913225256,0.7341133419548571,134,1230,0.0977,0.10894308943089431,29.690858862619653,0.4657662502788194,0.10159896975417453,113,1230,0.1008,0.091869918699187,30.106371418688106,-0.3648397160602965,0.862208923783791,36.63129515920823,27.792427182256002
CP001823,1547,1547,0.028,1.0,16.497272501841024,91.14743057267165,0.0,19,1547,0.0303,0.012281835811247576,17.14115223664967,-1.6261508920270893,0.9999990158057038,17,1547,0.0276,0.01098901098901099,16.38238077936171,-1.5685876397387226,0.999997941573035,23,1547,0.028,0.014867485455720749,16.497272501841024,-1.2314762938984505,0.9997677847669811,26,1547,0.0272,0.01680672268907563,16.26657923473771,-0.9884315422424002,0.9971548269208829,24,1547,0.0265,0.015513897866839044,16.061677994530957,-1.058139753877958,0.9985547134237108,22,1547,0.0278,0.014221073044602456,16.439939172636862,-1.2777784503585041,0.9998678090271775,68.10279190363633,86.84567382580762
CP002514,1283,1283,0.0313,1.0,17.41272810331569,71.37549570784036,0.0,18,1283,0.0361,0.014029618082618862,18.65389771602707,-1.517983020549704,0.9999995102079351,23,1283,0.0353,0.017926734216679657,18.45370152571023,-1.2078823302167896,0.9999227297683012,17,1283,0.0351,0.013250194855806703,18.403257863758796,-1.523279204558964,0.9999995905372158,26,1283,0.034,0.020265003897116135,18.122913673027305,-0.9723602020036753,0.9986267390917729,28,1283,0.0305,0.021823850350740453,17.19585705918725,-0.6473361555452546,0.9753254011007777,20,1283,0.0367,0.01558846453624318,18.80242271623527,-1.4405643575182494,0.9999978854020324,61.37353066787112,71.2925836697303
CP001185,600,600,0.0916,1.0,28.846046522877273,18.894790298827907,0.0,47,600,0.0905,0.07833333333333334,28.68967584341099,-0.25444693205470814,0.8676544989378259,53,600,0.0893,0.08833333333333333,28.517627881715548,-0.020338297505168024,0.5538339894502963,42,600,0.0875,0.07,28.256636388643287,-0.37159412237119943,0.9477803892266344,40,600,0.0884,0.06666666666666667,28.387574746709166,-0.45935590188139164,0.977820206055238,52,600,0.0934,0.08666666666666667,29.099216484297305,-0.13883535325358634,0.7341928368442947,44,600,0.087,0.07333333333333333,28.183505814571756,-0.29095031874140864,0.8986093927429291,30.810792316194576,20.67361429565975
CP000238,359,359,0.1035,1.0,30.46108172734514,10.565727864847252,0.0,38,359,0.1091,0.10584958217270195,31.176463879022585,-0.03742887597926586,0.6031980558695114,39,359,0.1072,0.10863509749303621,30.93673544509828,0.016653340845038327,0.49002611408691427,43,359,0.1058,0.11977715877437325,30.758146888263603,0.1631372663063341,0.2164075536335513,48,359,0.1061,0.13370473537604458,30.79655662570087,0.32179246921812205,0.05692059978903313,52,359,0.1102,0.14484679665738162,31.313888292577147,0.39721033312073317,0.02534156861866031,38,359,0.1059,0.10584958217270195,30.77095871109641,-0.0005882169668463986,0.5264570993294,33.234770341914974,19.720723690425825
CP002339,2724,2724,0.0767,1.0,26.611484362958787,94.51066936727474,0.0,186,2724,0.0782,0.06828193832599119,26.848605177923115,-1.0062645646193644,0.976944174165405,173,2724,0.0748,0.06350954478707782,26.3068356135815,-1.1690953808264926,0.9899123080787744,162,2724,0.075,0.05947136563876652,26.339134382131846,-1.6059753288132277,0.9993424738124831,208,2724,0.0756,0.0763582966226138,26.435703130425715,0.07813675277744447,0.4508223760983409,176,2724,0.0752,0.06461086637298091,26.37137842434483,-1.0937918957384436,0.9850460102656956,201,2724,0.0746,0.07378854625550661,26.27448191687136,-0.08412725346948333,0.5744368147412874,43.506790224265245,40.02699928744964
FO203503,2461,2461,0.0721,1.0,25.865341675686405,88.2865545962056,0.0,164,2461,0.0707,0.06663957740755791,25.63230578781394,-0.3898478772343101,0.7943587101864638,158,2461,0.0738,0.0642015440877692,26.144513764841754,-0.9035088666198793,0.9705388362754891,150,2461,0.0757,0.060950832994717596,26.451750414670105,-1.3722229883081525,0.9980476733427819,167,2461,0.0697,0.06785859406745226,25.464074693575654,-0.17796444813065623,0.6512563619319948,154,2461,0.0748,0.0625761885412434,26.3068356135815,-1.1435354841564103,0.9917235318982347,149,2461,0.072,0.06054449410808614,25.84879107424562,-1.0906506195598837,0.9888706789211666,41.44885295133328,40.78723575017433
CP001629,1778,1778,0.0433,1.0,20.353159459897128,83.57486725103256,0.0,38,1778,0.0419,0.021372328458942633,20.036064982925165,-1.8216251559926535,0.999999237501312,38,1778,0.0422,0.021372328458942633,20.104516905412076,-1.8419542321870566,0.9999994281056941,45,1778,0.0403,0.02530933633295838,19.666191802176648,-1.3552903514878776,0.9997611410578595,55,1778,0.0391,0.03093363329583802,19.38328919456138,-0.7490885501555644,0.9704926280539496,46,1778,0.0399,0.025871766029246346,19.572427033967966,-1.2743539652345,0.9994677576334876,40,1778,0.0418,0.02249718785151856,20.013185653463566,-1.714889403130099,0.9999965690224477,58.64699871178244,72.65282632279684
CP002548,643,643,0.095,1.0,29.3214938227915,19.846021608478875,0.0,49,643,0.0929,0.07620528771384137,29.02922492937075,-0.369789411398959,0.9398841013682296,38,643,0.097,0.05909797822706065,29.595776725742475,-0.8234620846697377,0.9997960006033076,89,643,0.095,0.13841368584758942,29.3214938227915,0.9520319861159926,0.00023647551029205006,62,643,0.0941,0.09642301710730948,29.196778931930147,0.051159753049555015,0.439536896654555,39,643,0.0923,0.060653188180404355,28.94489765053592,-0.7030220056633446,0.9986417657182198,47,643,0.0951,0.07309486780715396,29.33530125974506,-0.4823301412423596,0.9787667641834406,27.19146803587076,21.19632291729623
CP010803,2322,2322,0.0319,1.0,17.57338612789237,127.91662253594383,0.0,62,2322,0.0344,0.026701119724375538,18.225432779497996,-0.9808710836271513,0.9846111301532479,37,2322,0.0311,0.015934539190353144,17.35879892158441,-2.028608094320033,0.9999986268952727,58,2322,0.0335,0.024978466838931956,17.9938183829892,-1.0996554249267083,0.9924838370465945,59,2322,0.0335,0.025409130060292853,17.9938183829892,-1.0440807837518609,0.9894170000556346,55,2322,0.0351,0.023686477174849268,18.403257863758796,-1.4400819787560717,0.9993501060539122,56,2322,0.0357,0.024117140396210164,18.55411275162464,-1.4495654068742785,0.9993937898391559,62.136990680531866,77.8443506851579
CP001804,4038,4038,0.0218,1.0,14.602999691844138,270.4904254847093,0.0,49,4038,0.0214,0.012134720158494304,14.471364828515657,-2.585326293915119,0.9999961140428685,32,4038,0.0248,0.0079247152055473,15.551514395710791,-4.381721179436655,0.9999999999999997,36,4038,0.0209,0.008915304606240713,14.30496067803054,-3.3830362130476512,0.9999999992979327,59,4038,0.0246,0.014611193660227836,15.490267912466848,-2.603880076698856,0.9999960997922196,44,4038,0.0224,0.010896483407627538,14.798053926107988,-3.139007347313881,0.999999983811509,63,4038,0.0213,0.015601783060921248,14.438251279154272,-1.5936417475446365,0.9962487334936477,69.4833879119411,88.43233058581215
CP004345,2067,2067,0.0644,1.0,24.546413179933232,78.78483857596584,0.0,147,2067,0.0598,0.07111756168359942,23.711592101754785,0.9865807365279686,0.018771730658475497,78,2067,0.0582,0.03773584905660377,23.412125063735672,-1.8067304819552614,0.9999903158339208,91,2067,0.0627,0.0440251572327044,24.24225855814594,-1.5922980075232824,0.9999026376457871,118,2067,0.0623,0.057087566521528785,24.16996276372804,-0.4457640297306845,0.8477831207698151,123,2067,0.0604,0.059506531204644414,23.822644689454613,-0.07752287892777542,0.5807165370947251,101,2067,0.0624,0.04886308659893566,24.188063171738246,-1.1568020060693922,0.9962578229508148,51.139440863746884,55.679921727424365
CP000422,997,997,0.09,1.0,28.61817604250837,31.70257946042316,0.0,84,997,0.0944,0.08425275827482448,29.238440450885886,-0.3460102469211374,0.8760221521415833,92,997,0.09,0.09227683049147442,28.61817604250837,0.07932021931195885,0.41668310690113214,65,997,0.0921,0.06519558676028084,28.916706243969074,-0.9276194796768877,0.9991275664695806,92,997,0.091,0.09227683049147442,28.76091097305508,0.04426146310847447,0.46016487520322785,65,997,0.0936,0.06519558676028084,29.127141981320445,-0.9722615427961117,0.9994913756138023,77,997,0.0953,0.07723169508525576,29.362886438495792,-0.6134989500345195,0.9795815598161032,37.357828886583455,29.55305813629921
CP000555,1727,1727,0.0204,1.0,14.136421046361065,119.67450562287034,0.0,24,1727,0.0208,0.013896931094383324,14.271425997425766,-0.8353474980110872,0.986269033130756,19,1727,0.0208,0.011001737116386797,14.271425997425766,-1.1856979115508333,0.9993262225863447,16,1727,0.0194,0.009264620729588882,13.792621215708056,-1.2690698690445712,0.9997453651674149,30,1727,0.0211,0.017371163867979156,14.371774420717854,-0.44807967419226624,0.8796900351438658,14,1727,0.02,0.008106543138390272,14.0,-1.467142857142857,0.9999782661776274,18,1727,0.0207,0.010422698320787493,14.237805308403399,-1.246603645403431,0.9996493733369124,69.19775134482882,88.63460991790933
CP006949,721,721,0.0796,1.0,27.0672939171983,24.516983560678355,0.0,40,721,0.0772,0.05547850208044383,26.690852365557753,-0.5867628274100917,0.990583395653887,40,721,0.0815,0.05547850208044383,27.360144370964125,-0.6857237208115975,0.99705999206554,47,721,0.0757,0.0651872399445215,26.451750414670105,-0.2865481444961885,0.8737939458383781,51,721,0.0743,0.07073509015256588,26.225847936720747,-0.09800636403451178,0.6625708603978472,55,721,0.0741,0.07628294036061026,26.193356027817437,0.06008775654133493,0.4315719355923703,51,721,0.0803,0.07073509015256588,27.175707902463184,-0.2537670784787513,0.8448793226841202,46.932018903891766,47.585229542158885
CP002786,2106,2106,0.0371,1.0,18.900685172765563,107.2906818702002,0.0,40,2106,0.0378,0.01899335232668566,19.071224396980913,-2.0767832822663443,0.9999997717336309,49,2106,0.0403,0.023266856600189935,19.666191802176648,-1.824033872995672,0.9999932982395201,68,2106,0.0358,0.032288698955365625,18.579117309495626,-0.39801675595323277,0.8221777474964653,69,2106,0.0396,0.03276353276353276,19.501753767289753,-0.7382720637232675,0.9552762363221458,77,2106,0.036,0.0365622032288699,18.629009635512027,0.06355678713821594,0.4609723219319294,43,2106,0.0368,0.020417853751187084,18.82704437770305,-1.8325128101816897,0.9999945903178581,62.2442474469851,71.24509272505556
AP009384,2587,2587,0.0224,1.0,14.798053926107988,170.9043102983989,0.0,23,2587,0.0202,0.00889060688055663,14.068390099794646,-2.0796551554557094,0.9999984094152147,30,2587,0.0238,0.011596443757247778,15.242558840299749,-2.07121391695275,0.9999976098743267,23,2587,0.0221,0.00889060688055663,14.700880925985356,-2.3245341671733533,0.9999999251622468,35,2587,0.0223,0.01352918438345574,14.765740753514535,-1.536671974590866,0.9995354644281776,28,2587,0.0231,0.010823347506764593,15.022113699476515,-2.114196486284533,0.9999986506676731,39,2587,0.0218,0.01507537688442211,14.602999691844138,-1.1913031820247248,0.994319900269334,67.31902211118089,85.58033965760337
CP001999,1019,1019,0.1014,1.0,30.185764856965278,30.334609851329013,0.0,91,1019,0.1074,0.08930323846908735,30.96211233104098,-0.5955859794976719,0.9747227842766224,91,1019,0.1025,0.08930323846908735,30.330471476717932,-0.4433660060418932,0.9273887903138922,88,1019,0.0956,0.08635917566241413,29.404190177592035,-0.3202400726946712,0.8550967560563143,91,1019,0.0999,0.08930323846908735,29.98666203497815,-0.3600967652686547,0.8822683283936753,93,1019,0.1022,0.09126594700686948,30.291114208625604,-0.36782403985744766,0.8870153763926216,85,1019,0.1005,0.08341511285574092,30.0665511823355,-0.5790321575102476,0.9715399173376473,28.360850626598605,15.387206237033068
HF563609,1468,1468,0.0934,1.0,29.099216484297305,45.73624175476279,0.0,107,1468,0.0914,0.07288828337874659,28.8177098326706,-0.943003457172419,0.9950437498241949,138,1468,0.0893,0.09400544959128065,28.517627881715548,0.24222211008051273,0.2760450709207524,116,1468,0.0868,0.07901907356948229,28.154175534012712,-0.4057089146936921,0.8661697163878054,111,1468,0.0863,0.07561307901907358,28.080653482424513,-0.5586907017608854,0.9360195193164935,99,1468,0.0851,0.06743869209809264,27.903044636741704,-0.9291745878462498,0.9945443183199194,119,1468,0.086,0.08106267029972752,28.036404905051572,-0.25852102024300744,0.7627329655273426,37.5320687861883,32.345363804424146
HG315671,2139,2139,0.0969,1.0,29.582155093907545,65.30054669336246,0.0,173,2139,0.0936,0.08087891538101917,29.127141981320445,-0.9341939561887095,0.9817788958860029,186,2139,0.0984,0.08695652173913043,29.78547296921773,-0.8217965860504133,0.9668879910696618,183,2139,0.0911,0.08555399719495091,28.775126411538142,-0.41226230704735517,0.8232089875571623,158,2139,0.0899,0.07386629266012155,28.60384414724706,-1.1990031767566032,0.9965037586321467,164,2139,0.0899,0.0766713417484806,28.60384414724706,-0.9892411612347327,0.9867379479159919,168,2139,0.097,0.0785413744740533,29.595776725742475,-1.3340754786022426,0.9986605546410591,33.27716485153783,24.49924820932333
CP003985,1874,1874,0.0613,1.0,23.98797823910969,73.33355827094871,0.0,110,1874,0.0696,0.05869797225186766,25.44716880126353,-0.8028555223395052,0.9736315345318962,104,1874,0.0683,0.05549626467449306,25.22600047569967,-0.9511694104308657,0.9893218624332931,90,1874,0.0703,0.048025613660619,25.565193134416173,-1.632774678467269,0.9999712827544192,82,1874,0.0686,0.04375667022411953,25.27727042225881,-1.8418286160756931,0.9999976423223585,105,1874,0.0636,0.056029882604055496,24.403901327451724,-0.581316889035355,0.9198640571000822,95,1874,0.0696,0.05069370330843116,25.44716880126353,-1.392312059416243,0.9996699580693074,45.38701968841373,43.40173614008632
CP001100,1891,1891,0.0607,1.0,23.877920763751607,74.3873940103036,0.0,60,1891,0.0627,0.03172924378635643,24.24225855814594,-2.415851636081186,0.9999999996154295,66,1891,0.0616,0.034902168164992066,24.042761904573275,-2.09982531126746,0.9999999341060947,100,1891,0.0591,0.05288207297726071,23.581176815417844,-0.4986222736904427,0.8853622952963605,95,1891,0.0631,0.05023796932839767,24.314273585694473,-1.0003218855902871,0.9921702407892542,83,1891,0.0662,0.04389212057112639,24.86313737242346,-1.6966563538673887,0.9999853912932472,105,1891,0.0673,0.05552617662612375,25.054083499501633,-0.8886495489025916,0.9837568892863146,45.03891960299454,47.72449961856626
CP001966,1603,1603,0.0279,1.0,16.46863382311963,94.62086028122143,0.0,22,1603,0.0288,0.01372426699937617,16.72440133457697,-1.444978478843187,0.999977444944326,18,1603,0.0262,0.011228945726762321,15.972964659073156,-1.5024512050346288,0.9999914779674158,27,1603,0.0255,0.01684341859014348,15.763803475050048,-0.8802761352590348,0.9919107901631501,27,1603,0.0267,0.01684341859014348,16.120517981752325,-0.9801235926714623,0.9963922063473819,19,1603,0.0274,0.011852776044915784,16.324594941376034,-1.5266657512482977,0.9999935393926856,28,1603,0.0261,0.017467248908296942,15.943271307984443,-0.867971179357008,0.9910281636939111,68.41297028848486,85.67817414630017
CP001108,1313,1313,0.0572,1.0,23.222437425903422,53.306049545823775,0.0,57,1313,0.052,0.04341203351104341,22.20270253820467,-0.5078661023628606,0.9315526681929654,42,1313,0.0532,0.03198781416603199,22.44320832679677,-1.2409812177675907,0.9999075155269218,40,1313,0.0594,0.030464584920030464,23.6371825732256,-1.6073066188114427,0.9999995741140443,42,1313,0.0551,0.03198781416603199,22.81753492382558,-1.3299552340473486,0.9999709677676364,46,1313,0.0545,0.035034272658035034,22.700165197636778,-1.1259169163518152,0.9996172170009404,48,1313,0.0579,0.03655750190403656,23.35542549387615,-1.1998368433641948,0.9998342042645615,50.09512826298299,54.21922235352343
CP002395,1341,1341,0.044,1.0,20.509509989270832,62.50739294457315,0.0,33,1341,0.0449,0.024608501118568233,20.70844996613701,-1.3139998427934474,0.9999640481394764,55,1341,0.0448,0.041014168530947054,20.686459339384303,-0.2454165750024915,0.7664031829814741,41,1341,0.0445,0.030574198359433258,20.62031765031761,-0.9056359032234577,0.9961952145496195,49,1341,0.0497,0.036539895600298286,21.732443488940678,-0.8120439843306463,0.991148236120013,41,1341,0.0477,0.030574198359433258,21.313073452695647,-1.0775405082224463,0.9992996945849016,47,1341,0.0483,0.035048471290082026,21.43994169768192,-0.8288408732903096,0.9923514793077478,59.180881385322195,71.02120927328849
