Accession,P0_stop_f,P0_TAA_freq,P0_TAG_f,P0_TGA_f,P1_stop_f,P1_TAA_freq,P1_TAG_f,P1_TGA_f,P2_stop_f,P2_TAA_freq,P2_TAG_f,P2_TGA_f,P3_stop_f,P3_TAA_freq,P3_TAG_f,P3_TGA_f,P4_stop_f,P4_TAA_freq,P4_TAG_f,P4_TGA_f,P5_stop_f,P5_TAA_freq,P5_TAG_f,P5_TGA_f,P6_stop_f,P6_TAA_freq,P6_TAG_f,P6_TGA_f,Genomic_GC,Genomic_GC3
CP003607,1.0,0.594059405940594,0.23288850624192853,0.1730520878174774,0.026259147653895823,0.010331467929401636,0.008179078777442962,0.007748600947051227,0.05208781747739991,0.017649591046061126,0.016788635385277657,0.017649591046061126,0.04735256134309083,0.017219113215669393,0.01162290142057684,0.018510546706844596,0.041325871717606544,0.017219113215669393,0.011192423590185106,0.012914334911752045,0.05187257856220405,0.02152389151958674,0.01485148514851485,0.015497201894102454,0.05187257856220405,0.017003874300473527,0.014636246233318984,0.020232458028411535,47.60109412346252,47.709045324249146
CP003620,1.0,0.6061721404303511,0.24660249150622876,0.14722536806342015,0.06285390713476784,0.03284258210645526,0.019535673839184597,0.010475651189127973,0.0818233295583239,0.04020385050962627,0.020668176670441678,0.020951302378255945,0.07701019252548132,0.03482446206115515,0.02434881087202718,0.01783691959229898,0.07049830124575311,0.035107587768969425,0.01783691959229898,0.017553793884484713,0.07417893544733861,0.03482446206115515,0.022650056625141562,0.016704416761041903,0.07021517553793885,0.037938844847112116,0.01840317100792752,0.013873159682899207,40.162060248094555,32.208763169887916
CP003630,1.0,0.48408710217755446,0.2778475711892797,0.23806532663316582,0.039782244556113906,0.01277219430485762,0.013819095477386936,0.013190954773869347,0.06260469011725293,0.024078726968174206,0.018844221105527637,0.01968174204355109,0.06009212730318258,0.021147403685092128,0.01654103852596315,0.022403685092127302,0.052554438860971525,0.018425460636515914,0.01507537688442211,0.0190536013400335,0.06176716917922948,0.023241206030150754,0.015912897822445562,0.022613065326633167,0.05402010050251256,0.020309882747068676,0.015284757118927973,0.018425460636515914,46.2148157756402,44.79423404576558
CP003642,1.0,0.5254619197836864,0.27489860297431273,0.1996394772420009,0.05723298783235692,0.02568724650743578,0.018026137899954935,0.013519603424966201,0.059486255069851286,0.025236593059936908,0.015096890491212258,0.01915277151870212,0.06196484903109509,0.026137899954934655,0.018476791347453808,0.017350157728706624,0.06714736367733214,0.02929247408742677,0.020054078413699866,0.017800811176205498,0.06647138350608382,0.031095087877422264,0.016674177557458314,0.018702118071203245,0.07345651194231635,0.03492564218116269,0.020730058584948176,0.017800811176205498,42.302429050368666,37.745172810288594
CP003646,1.0,0.5197368421052632,0.30771531100478466,0.17254784688995214,0.06279904306220095,0.0215311004784689,0.01854066985645933,0.022727272727272728,0.07386363636363637,0.03229665071770335,0.017643540669856458,0.023923444976076555,0.05532296650717703,0.02332535885167464,0.019138755980861243,0.012858851674641148,0.06339712918660287,0.022727272727272728,0.023026315789473683,0.017643540669856458,0.06937799043062201,0.027811004784688995,0.023923444976076555,0.017643540669856458,0.0645933014354067,0.02751196172248804,0.019437799043062202,0.017643540669856458,43.269437542253925,37.02533418563716
CP003653,1.0,0.6835985312117503,0.19706242350061198,0.1193390452876377,0.05936352509179926,0.03396572827417381,0.015299877600979192,0.010097919216646267,0.09363525091799266,0.054161566707466344,0.016523867809057527,0.022949816401468787,0.08598531211750306,0.04467564259485924,0.017135862913096694,0.024173806609547124,0.08017135862913097,0.04895960832313342,0.01744186046511628,0.013769889840881273,0.08598531211750306,0.0474296205630355,0.018971848225214197,0.019583843329253364,0.08935128518971848,0.052937576499388,0.018971848225214197,0.01744186046511628,35.953260418284586,23.985643983054743
CP003659,1.0,0.562396006655574,0.2550511053006893,0.18255288804373662,0.07392441169479438,0.03470406465414785,0.02376990729736154,0.015450439743285001,0.07630140242453054,0.03161397670549085,0.023532208224387924,0.02115521749465177,0.06037556453529831,0.028286189683860232,0.016401236035179463,0.015688138816258617,0.0755883052056097,0.03375326836225339,0.021868314713572617,0.019966722129783693,0.06703113857855954,0.03351556928927977,0.016401236035179463,0.01711433325410031,0.07725219871642501,0.03517946280009508,0.019253624910862847,0.022819111005467078,38.79613235861583,30.47733053154075
CP003729,1.0,0.0700354609929078,0.17331560283687944,0.7566489361702128,0.005319148936170213,0.00022163120567375886,0.0004432624113475177,0.004654255319148936,0.010416666666666666,0.0013297872340425532,0.0004432624113475177,0.008643617021276596,0.015735815602836878,0.0026595744680851063,0.0017730496453900709,0.011303191489361703,0.012411347517730497,0.0026595744680851063,0.0017730496453900709,0.007978723404255319,0.015957446808510637,0.0019946808510638296,0.0031028368794326243,0.010859929078014184,0.014184397163120567,0.0017730496453900709,0.0031028368794326243,0.009308510638297872,71.29150027520464,92.30178445207268
CP003732,1.0,0.40614990390775146,0.24855861627162076,0.3452914798206278,0.05253042921204356,0.024343369634849454,0.009609224855861628,0.018577834721332478,0.049967969250480464,0.020499679692504803,0.010890454836643177,0.018577834721332478,0.03971812940422806,0.016655989750160152,0.012812299807815503,0.010249839846252402,0.057014734144778985,0.023062139654067906,0.012812299807815503,0.02114029468289558,0.04099935938500961,0.01729660474055093,0.007687379884689302,0.016015374759769378,0.039077514413837285,0.019218449711723255,0.005124919923126201,0.014734144778987828,53.8840859500173,63.67257208481082
CP003742,1.0,0.3702304495655459,0.2213826973932754,0.40838685304117867,0.022667170381564034,0.007555723460521345,0.003400075557234605,0.011711371363808084,0.029845107669059314,0.010578012844729883,0.009066868152625614,0.010200226671703816,0.03135625236116358,0.009066868152625614,0.006422364941443143,0.015867019267094825,0.029467321496033247,0.009822440498677748,0.00680015111446921,0.012844729882886286,0.032489610880241784,0.009066868152625614,0.007177937287495277,0.016244805440120892,0.03551190026445032,0.014733660748016623,0.0056667925953910086,0.01511144692104269,55.25670834199473,61.61040805656562
CP003746,1.0,0.41819160387513454,0.15285252960172227,0.42895586652314316,0.03659849300322928,0.016684607104413347,0.01022604951560818,0.00968783638320775,0.02852529601722282,0.011302475780409042,0.004305705059203444,0.012917115177610334,0.03713670613562971,0.017222820236813777,0.00968783638320775,0.01022604951560818,0.03659849300322928,0.015069967707212056,0.006458557588805167,0.015069967707212056,0.03982777179763186,0.017222820236813777,0.00914962325080732,0.013455328310010764,0.040365984930032295,0.01776103336921421,0.010764262648008612,0.011840688912809472,55.830657311811684,64.37800530082578
CP003778,1.0,0.21215043394406943,0.16522018643522984,0.6226293796207008,0.011893281902925105,0.0022500803600128574,0.0016072002571520412,0.008036001285760206,0.015429122468659595,0.0012857602057216328,0.0019286403085824494,0.012214721954355513,0.01767920282867245,0.0028929604628736743,0.0022500803600128574,0.01253616200578592,0.01639344262295082,0.0025715204114432656,0.00546448087431694,0.008357441337190614,0.01864352298296368,0.0019286403085824494,0.005143040822886531,0.011571841851494697,0.01832208293153327,0.004178720668595307,0.0032144005143040825,0.01092896174863388,64.71417170237184,78.94358383671744
CP003787,1.0,0.7056451612903226,0.23951612903225805,0.054838709677419356,0.06612903225806452,0.03790322580645161,0.017741935483870968,0.010483870967741936,0.0846774193548387,0.0467741935483871,0.021774193548387097,0.016129032258064516,0.06935483870967742,0.04516129032258064,0.013709677419354839,0.010483870967741936,0.06612903225806452,0.04516129032258064,0.012096774193548387,0.008870967741935484,0.0846774193548387,0.05161290322580645,0.01532258064516129,0.017741935483870968,0.07419354838709677,0.04596774193548387,0.014516129032258065,0.013709677419354839,35.072108088307566,29.241376921540787
CP003788,1.0,0.04636659436008677,0.19522776572668113,0.7584056399132321,0.007321041214750542,0.0013557483731019523,0.0016268980477223427,0.004338394793926247,0.009761388286334056,0.0008134490238611713,0.0016268980477223427,0.007321041214750542,0.013286334056399132,0.0010845986984815619,0.0013557483731019523,0.010845986984815618,0.010574837310195227,0.0016268980477223427,0.0027114967462039045,0.006236442516268981,0.009761388286334056,0.0021691973969631237,0.0021691973969631237,0.005422993492407809,0.012472885032537961,0.0008134490238611713,0.001898047722342733,0.009761388286334056,69.64986386435099,87.39891311646862
CP003789,1.0,0.6141732283464567,0.1844769403824522,0.2013498312710911,0.0764904386951631,0.047244094488188976,0.015748031496062992,0.013498312710911136,0.07874015748031496,0.04611923509561305,0.012373453318335208,0.020247469066366704,0.07311586051743532,0.04161979752530934,0.01124859392575928,0.020247469066366704,0.07424071991001124,0.04161979752530934,0.015748031496062992,0.01687289088863892,0.08773903262092239,0.049493813273340834,0.021372328458942633,0.01687289088863892,0.09111361079865017,0.04274465691788527,0.014623172103487065,0.03374578177727784,35.35545263079541,24.887214533849594
CP003796,1.0,0.6272189349112426,0.29191321499013806,0.08086785009861933,0.03747534516765286,0.01775147928994083,0.007889546351084813,0.011834319526627219,0.07692307692307693,0.04339250493096647,0.01972386587771203,0.013806706114398421,0.05325443786982249,0.03155818540433925,0.011834319526627219,0.009861932938856016,0.07495069033530571,0.03944773175542406,0.02564102564102564,0.009861932938856016,0.04339250493096647,0.03353057199211045,0.0039447731755424065,0.005917159763313609,0.0650887573964497,0.03353057199211045,0.021696252465483234,0.009861932938856016,39.078791911385224,31.939623272030076
CP003801,1.0,0.737037037037037,0.16666666666666666,0.0962962962962963,0.07037037037037037,0.040740740740740744,0.018518518518518517,0.011111111111111112,0.1037037037037037,0.06666666666666667,0.022222222222222223,0.014814814814814815,0.07407407407407407,0.044444444444444446,0.011111111111111112,0.018518518518518517,0.07407407407407407,0.040740740740740744,0.007407407407407408,0.025925925925925925,0.08518518518518518,0.04814814814814815,0.018518518518518517,0.018518518518518517,0.05185185185185185,0.02962962962962963,0.014814814814814815,0.007407407407407408,32.2633351464088,24.48636938429102
CP003837,1.0,0.5900246642915867,0.23924362839134009,0.17073170731707318,0.06659358728418745,0.03644834201151,0.014524527267744588,0.015620718004932858,0.06878596875856399,0.033981912852836395,0.017265004110715264,0.017539051795012334,0.07097835023294054,0.037544532748698276,0.013428336530556317,0.020005480953685942,0.07508906549739655,0.04138120032885722,0.015620718004932858,0.018087147163606467,0.06714168265278159,0.03507810359002467,0.015620718004932858,0.01644286105782406,0.07454097012880241,0.03590024664291587,0.020005480953685942,0.018635242532200603,40.36515937093565,35.81214250047337
CP003870,1.0,0.5741525423728814,0.21875,0.20709745762711865,0.07097457627118645,0.0323093220338983,0.020127118644067795,0.018538135593220338,0.058792372881355935,0.030190677966101694,0.007944915254237288,0.02065677966101695,0.06832627118644068,0.03283898305084746,0.011652542372881356,0.023834745762711863,0.0746822033898305,0.038135593220338986,0.014830508474576272,0.021716101694915255,0.06726694915254237,0.036016949152542374,0.009533898305084746,0.021716101694915255,0.07574152542372882,0.036546610169491525,0.012711864406779662,0.026483050847457626,44.30814140013351,46.157495262988064
CP003876,1.0,0.08066554338668913,0.22641112047177758,0.6929233361415332,0.009688289806234204,0.002527379949452401,0.0029486099410278013,0.004212299915754001,0.009898904802021904,0.0016849199663016006,0.002527379949452401,0.0056866048862679024,0.009056444818871103,0.0018955349620893007,0.0018955349620893007,0.005265374894692502,0.014111204717775905,0.002527379949452401,0.004001684919966301,0.007582139848357203,0.013268744734625105,0.002316764953664701,0.0037910699241786015,0.007160909856781803,0.014743049705139006,0.0021061499578770007,0.0035804549283909013,0.009056444818871103,68.04707711076361,85.32207044648229
CP003879,1.0,0.6930395593390085,0.20180270405608414,0.10515773660490736,0.06559839759639459,0.03405107661492238,0.014521782674011016,0.01702553830746119,0.0886329494241362,0.05157736604907361,0.013520280420630946,0.023535302954431646,0.08462694041061593,0.049073610415623435,0.01702553830746119,0.018527791687531298,0.07160741111667501,0.04356534802203305,0.01602403605408112,0.012018027040560842,0.06760140210315473,0.041061592388582875,0.013019529293940912,0.013520280420630946,0.0756134201301953,0.04757135703555333,0.020030045067601403,0.00801201802704056,34.52528927547392,28.44657148377572
CP003915,1.0,0.41455819384974696,0.19229272090307512,0.3931490852471779,0.04203970416504477,0.016738030362008563,0.008563643441027637,0.016738030362008563,0.0326975476839237,0.00973141300116777,0.00973141300116777,0.013234721681588166,0.037757882444530946,0.012456208641494744,0.007785130400934216,0.017516543402101986,0.0397041650447645,0.017516543402101986,0.006617360840794083,0.015570260801868432,0.030751265083690152,0.011288439081354613,0.005449591280653951,0.014013234721681589,0.039314908524717786,0.013234721681588166,0.0070066173608407945,0.01907356948228883,54.26468342264851,60.1713251164455
CP003926,1.0,0.2940161104718067,0.11565017261219793,0.5903337169159953,0.03624856156501726,0.012658227848101266,0.00863060989643268,0.014959723820483314,0.03452243958573072,0.007479861910241657,0.009781357882623706,0.01726121979286536,0.02819332566168009,0.00863060989643268,0.0034522439585730723,0.01611047180667434,0.040851553509781355,0.014959723820483314,0.004027617951668585,0.02186421173762946,0.029344073647871116,0.007479861910241657,0.006904487917146145,0.014959723820483314,0.03394706559263521,0.012082853855005753,0.004602991944764097,0.01726121979286536,56.24709917544409,59.82452255907001
CP003943,1.0,0.5068876452862677,0.280886784330607,0.21222557038312526,0.05660783469651313,0.025182953077916487,0.015066724063710719,0.016358157554885924,0.0594059405940594,0.02324580284115368,0.018080068876452863,0.018080068876452863,0.06349547998278089,0.025398191993112353,0.0191562634524322,0.018941024537236333,0.05359448988377099,0.022169608265174345,0.015927679724494187,0.015497201894102454,0.06650882479552303,0.027120103314679293,0.017219113215669393,0.022169608265174345,0.06715454154111063,0.026043908738699956,0.018080068876452863,0.023030563925957814,42.24716173433392,36.69614981320413
CP003944,1.0,0.5785457809694794,0.2491023339317774,0.17235188509874327,0.050718132854578095,0.02289048473967684,0.008527827648114902,0.019299820466786355,0.07136445242369839,0.03141831238779174,0.020197486535008975,0.019748653500897665,0.07091561938958707,0.026929982046678635,0.019748653500897665,0.02423698384201077,0.050718132854578095,0.0210951526032316,0.01436265709156194,0.01526032315978456,0.06373429084380611,0.026481149012567325,0.018402154398563735,0.018850987432675045,0.059694793536804305,0.026929982046678635,0.01615798922800718,0.01660682226211849,42.43836564217796,35.923314884861014
CP003945,1.0,0.5758487322733132,0.23721529866781263,0.18693596905887408,0.04641168886978943,0.013751611516974646,0.008594757198109154,0.024065320154705628,0.06961753330468415,0.024924795874516546,0.01675977653631285,0.027932960893854747,0.04984959174903309,0.019767941555651054,0.014181349376880103,0.015900300816501935,0.060163300386764075,0.024495058014611087,0.014181349376880103,0.021486892995272882,0.06231198968629136,0.025354533734422,0.01675977653631285,0.02019767941555651,0.0700472711645896,0.02191663085517834,0.0223463687150838,0.02578427159432746,42.9225420358588,36.93186637312255
CP003946,1.0,0.6045796308954203,0.2901572112098428,0.10526315789473684,0.041353383458646614,0.015379357484620642,0.012987012987012988,0.012987012987012988,0.054340396445659606,0.02050580997949419,0.01469583048530417,0.019138755980861243,0.05502392344497608,0.01845522898154477,0.012303485987696514,0.024265208475734792,0.060833902939166094,0.024265208475734792,0.013328776486671223,0.02323991797676008,0.06527682843472317,0.029049897470950103,0.019138755980861243,0.017088174982911826,0.04921394395078606,0.020847573479152427,0.012645249487354751,0.01572112098427888,43.86736117207542,40.818778881897735
CP003947,1.0,0.6579512893982808,0.22994269340974213,0.11210601719197708,0.07772206303724928,0.041189111747851004,0.01325214899713467,0.02328080229226361,0.08273638968481375,0.045487106017191976,0.02041547277936963,0.01683381088825215,0.0755730659025788,0.036532951289398284,0.017191977077363897,0.02184813753581662,0.07843839541547278,0.03689111747851003,0.020773638968481375,0.020773638968481375,0.06912607449856734,0.037607449856733526,0.012893982808022923,0.01862464183381089,0.08560171919770773,0.04297994269340974,0.02184813753581662,0.020773638968481375,34.95832258776466,25.964975607312162
CP003949,1.0,0.0890161374284227,0.25377407600208224,0.657209786569495,0.011452368558042686,0.002082248828735034,0.0028630921395106715,0.006507027589796981,0.011712649661634565,0.0015616866215512754,0.003643935450286309,0.006507027589796981,0.015356585111920874,0.002342529932326913,0.002342529932326913,0.010671525247267048,0.014575741801145237,0.0015616866215512754,0.0031233732431025507,0.00989068193649141,0.014836022904737116,0.0026028110359187923,0.004164497657470068,0.008068714211348256,0.01691827173347215,0.004164497657470068,0.0028630921395106715,0.00989068193649141,67.37333968568285,83.46822529303743
CP003969,1.0,0.05314878892733564,0.23474048442906575,0.7121107266435986,0.008581314878892734,0.001245674740484429,0.0022145328719723185,0.005121107266435986,0.0059515570934256055,0.0002768166089965398,0.0015224913494809689,0.004152249134948097,0.008858131487889274,0.001245674740484429,0.0016608996539792388,0.0059515570934256055,0.007612456747404845,0.0009688581314878892,0.0009688581314878892,0.005674740484429066,0.007335640138408305,0.001245674740484429,0.001384083044982699,0.004705882352941176,0.010103806228373702,0.0020761245674740486,0.0020761245674740486,0.0059515570934256055,72.10183921459195,92.07888496290387
CP003984,1.0,0.4644772117962466,0.22855227882037535,0.306970509383378,0.023458445040214475,0.012734584450402145,0.0013404825737265416,0.00938337801608579,0.03150134048257373,0.010053619302949061,0.00938337801608579,0.012064343163538873,0.029490616621983913,0.012064343163538873,0.003351206434316354,0.014075067024128687,0.029490616621983913,0.010053619302949061,0.006032171581769437,0.013404825737265416,0.030831099195710455,0.00804289544235925,0.010723860589812333,0.012064343163538873,0.04155495978552279,0.014745308310991957,0.006032171581769437,0.020777479892761394,53.6388552492882,56.968776763061534
CP003985,1.0,0.464247598719317,0.22678762006403416,0.3089647812166489,0.05869797225186766,0.0240128068303095,0.0192102454642476,0.015474919957310566,0.05549626467449306,0.021344717182497332,0.013340448239060833,0.0208110992529349,0.048025613660619,0.0192102454642476,0.0096051227321238,0.0192102454642476,0.04375667022411953,0.019743863393810034,0.006937033084311633,0.017075773745997867,0.056029882604055496,0.018676627534685165,0.013874066168623266,0.023479188900747065,0.05069370330843116,0.0192102454642476,0.009071504802561366,0.022411953041622197,45.38701968841373,43.40173614008632
CP003989,1.0,0.10355156183140779,0.19426615318784768,0.7021822849807445,0.011553273427471117,0.0012836970474967907,0.0025673940949935813,0.007702182284980745,0.01069747539580659,0.0004278990158322636,0.0025673940949935813,0.007702182284980745,0.011125374411638854,0.002139495079161318,0.0025673940949935813,0.006418485237483954,0.011553273427471117,0.0017115960633290544,0.002995293110825845,0.0068463842533162175,0.009413778348309799,0.0025673940949935813,0.0017115960633290544,0.005134788189987163,0.018827556696619598,0.0034231921266581087,0.005562687205819427,0.009841677364142062,66.49738278761228,81.4401820985169
CP004025,1.0,0.055825242718446605,0.28106796116504856,0.6631067961165048,0.007281553398058253,0.0012135922330097086,0.0012135922330097086,0.0048543689320388345,0.008737864077669903,0.00024271844660194174,0.002184466019417476,0.006310679611650485,0.012135922330097087,0.001941747572815534,0.000970873786407767,0.009223300970873786,0.010922330097087379,0.0,0.0016990291262135922,0.009223300970873786,0.00849514563106796,0.0004854368932038835,0.0007281553398058253,0.007281553398058253,0.012135922330097087,0.0007281553398058253,0.001941747572815534,0.009466019417475728,69.19217907082749,89.47126440263338
CP004083,1.0,0.6344432509846044,0.188327962764053,0.17722878625134264,0.0644468313641246,0.025420694593626926,0.018976011457214465,0.020050125313283207,0.04582885785893305,0.01790189760114572,0.011815252416756176,0.01611170784103115,0.05370569280343716,0.020766201217329038,0.011815252416756176,0.021124239169351952,0.06050841389187254,0.027210884353741496,0.010025062656641603,0.02327246688148944,0.055495882563551736,0.023630504833512353,0.00895094880057286,0.022914428929466525,0.058718224131757965,0.024704618689581095,0.011457214464733263,0.022556390977443608,48.287140676352195,49.62131716586283
CP004121,1.0,0.7029889385737821,0.22122852435867263,0.0757825370675453,0.10849611673334902,0.07107554718757354,0.024005648387855967,0.01341492115791951,0.10402447634737585,0.07084019769357495,0.017415862555895504,0.01576841609790539,0.10614262179336315,0.06401506236761591,0.025182395857848906,0.016945163567898328,0.10378912685337727,0.06872205224758766,0.018357260531889855,0.01670981407389974,0.11132031066133208,0.07295834313956225,0.01788656154389268,0.020475405977877146,0.09649329253942104,0.057660626029654036,0.020475405977877146,0.018357260531889855,29.54141008539174,18.2156686061567
CP004345,1.0,0.586840832123851,0.06144170295113691,0.3517174649250121,0.07111756168359942,0.05079825834542816,0.006289308176100629,0.014029995162070633,0.03773584905660377,0.021286889211417512,0.002902757619738752,0.013546202225447508,0.0440251572327044,0.02467343976777939,0.0024189646831156266,0.016932752781809387,0.057087566521528785,0.0324141267537494,0.004837929366231253,0.01983551040154814,0.059506531204644414,0.03289791969037252,0.002902757619738752,0.02370585389453314,0.04886308659893566,0.026608611514271893,0.0024189646831156266,0.01983551040154814,51.139440863746884,55.679921727424365
CP004348,1.0,0.6771653543307087,0.18785151856017998,0.13498312710911137,0.05849268841394826,0.01799775028121485,0.025871766029246346,0.014623172103487065,0.049493813273340834,0.019122609673790775,0.012373453318335208,0.01799775028121485,0.0686164229471316,0.03487064116985377,0.019122609673790775,0.014623172103487065,0.08098987626546682,0.04049493813273341,0.01799775028121485,0.02249718785151856,0.06636670416197975,0.03487064116985377,0.013498312710911136,0.01799775028121485,0.06974128233970754,0.02699662542182227,0.024746906636670417,0.01799775028121485,46.088907572883876,43.51092181182256
CP004349,1.0,0.8119521912350598,0.16892430278884463,0.019123505976095617,0.06374501992031872,0.04063745019920319,0.01752988047808765,0.005577689243027889,0.07410358565737052,0.05179282868525897,0.013545816733067729,0.008764940239043825,0.07330677290836653,0.04780876494023904,0.015139442231075698,0.010358565737051793,0.06613545816733067,0.04302788844621514,0.014342629482071713,0.008764940239043825,0.07888446215139443,0.054183266932270914,0.013545816733067729,0.011155378486055778,0.07410358565737052,0.05737051792828685,0.009561752988047808,0.007171314741035857,30.588450210942252,19.146865379757102
CP004372,1.0,0.11509229098805646,0.13843648208469056,0.746471226927253,0.005971769815418024,0.002171552660152009,0.0016286644951140066,0.002171552660152009,0.009229098805646038,0.0010857763300760044,0.0005428881650380022,0.00760043431053203,0.011943539630836048,0.0027144408251900108,0.0016286644951140066,0.00760043431053203,0.008143322475570033,0.0005428881650380022,0.0016286644951140066,0.005971769815418024,0.011943539630836048,0.002171552660152009,0.0005428881650380022,0.009229098805646038,0.01248642779587405,0.0016286644951140066,0.0010857763300760044,0.009771986970684038,65.74240058462343,82.04848508420692
CP004388,1.0,0.3930793157076205,0.16757387247278382,0.4393468118195957,0.031493001555209954,0.01088646967340591,0.008942457231726283,0.01166407465007776,0.026049766718507,0.009720062208398134,0.003110419906687403,0.013219284603421462,0.034992223950233284,0.00933125972006221,0.0038880248833592537,0.02177293934681182,0.030715396578538102,0.011275272161741835,0.006220839813374806,0.013219284603421462,0.0322706065318818,0.008553654743390357,0.005443234836702955,0.01827371695178849,0.03926905132192846,0.012441679626749611,0.00583203732503888,0.020995334370139968,54.85013885945151,60.8492549376389
CP004393,1.0,0.12194036493101913,0.105028927458834,0.7730307076101469,0.007120605251446373,0.003115264797507788,0.0004450378282153983,0.0035603026257231864,0.00801068090787717,0.0008900756564307966,0.0004450378282153983,0.006675567423230975,0.006230529595015576,0.0013351134846461949,0.0017801513128615932,0.003115264797507788,0.010680907877169559,0.0017801513128615932,0.0026702269692923898,0.006230529595015576,0.012016021361815754,0.0026702269692923898,0.0,0.009345794392523364,0.017801513128615932,0.004895416110369382,0.0026702269692923898,0.010235870048954161,66.00825107830354,83.76106714571941
CP004856,1.0,0.6732161323681489,0.1468459152016546,0.17993795243019647,0.04912099276111686,0.023784901758014478,0.00982419855222337,0.015511892450879007,0.04239917269906929,0.01344364012409514,0.011375387797311272,0.017580144777662874,0.04705274043433299,0.015511892450879007,0.01344364012409514,0.01809720785935884,0.047569803516028956,0.01344364012409514,0.01499482936918304,0.019131334022750777,0.05325749741468459,0.02016546018614271,0.011375387797311272,0.02171664943123061,0.048086866597724924,0.01964839710444674,0.008790072388831437,0.01964839710444674,42.84843123226726,42.67804120268466
CP005094,1.0,0.128418945963976,0.15843895930620414,0.7131420947298199,0.013675783855903937,0.0023348899266177454,0.00533689126084056,0.00600400266844563,0.016010673782521682,0.00600400266844563,0.0023348899266177454,0.007671781187458306,0.015010006671114077,0.00333555703802535,0.004669779853235491,0.007004669779853236,0.014009339559706471,0.0020013342228152103,0.004002668445630421,0.008005336891260841,0.012675116744496331,0.00266844563042028,0.00266844563042028,0.00733822548365577,0.012341561040693796,0.0023348899266177454,0.0023348899266177454,0.007671781187458306,65.6755124972747,81.5730660616583
CP005383,1.0,0.7220902612826603,0.20368171021377673,0.07422802850356294,0.07244655581947744,0.039192399049881234,0.014251781472684086,0.019002375296912115,0.07600950118764846,0.04275534441805225,0.017814726840855107,0.015439429928741092,0.0671021377672209,0.029691211401425176,0.01840855106888361,0.019002375296912115,0.06175771971496437,0.0332541567695962,0.013064133016627079,0.015439429928741092,0.07541567695961995,0.037410926365795724,0.016033254156769598,0.021971496437054632,0.06591448931116389,0.037410926365795724,0.011876484560570071,0.0166270783847981,41.047341198519696,36.80591735150218
CP005384,1.0,0.6805555555555556,0.2054093567251462,0.11403508771929824,0.07675438596491228,0.0402046783625731,0.01608187134502924,0.02046783625730994,0.07675438596491228,0.03654970760233918,0.021929824561403508,0.01827485380116959,0.07748538011695906,0.03435672514619883,0.027777777777777776,0.015350877192982455,0.07894736842105263,0.038011695906432746,0.02850877192982456,0.012426900584795321,0.07236842105263158,0.033625730994152045,0.01827485380116959,0.02046783625730994,0.07090643274853801,0.03508771929824561,0.017543859649122806,0.01827485380116959,40.05979163261268,33.29125144265007
CP005964,1.0,0.6023054755043228,0.21421709894332372,0.1834774255523535,0.059558117195004805,0.03073967339097022,0.01729106628242075,0.011527377521613832,0.05187319884726225,0.03170028818443804,0.008645533141210375,0.011527377521613832,0.06820365033621517,0.029779058597502402,0.01825168107588857,0.020172910662824207,0.07588856868395773,0.04514889529298751,0.01440922190201729,0.01633045148895293,0.08357348703170028,0.0393852065321806,0.01825168107588857,0.025936599423631124,0.04707012487992315,0.020172910662824207,0.010566762728146013,0.01633045148895293,47.03878040354833,45.690895617986754
CP005990,1.0,0.2048611111111111,0.2482638888888889,0.546875,0.027777777777777776,0.008680555555555556,0.006944444444444444,0.012152777777777778,0.022569444444444444,0.006944444444444444,0.005208333333333333,0.010416666666666666,0.029513888888888888,0.003472222222222222,0.005208333333333333,0.020833333333333332,0.026041666666666668,0.005208333333333333,0.001736111111111111,0.019097222222222224,0.026041666666666668,0.006944444444444444,0.010416666666666666,0.008680555555555556,0.034722222222222224,0.001736111111111111,0.003472222222222222,0.029513888888888888,63.857427810514835,74.88197416209238
CP005996,1.0,0.64198606271777,0.22038327526132404,0.13763066202090593,0.06445993031358885,0.033101045296167246,0.013937282229965157,0.017421602787456445,0.0740418118466899,0.04790940766550523,0.009581881533101045,0.016550522648083623,0.0740418118466899,0.041811846689895474,0.02003484320557491,0.012195121951219513,0.06620209059233449,0.03832752613240418,0.010452961672473868,0.017421602787456445,0.0740418118466899,0.036585365853658534,0.02003484320557491,0.017421602787456445,0.06881533101045297,0.042682926829268296,0.008710801393728223,0.017421602787456445,41.83728920453198,36.562331152446745
CP006265,1.0,0.6622641509433962,0.24528301886792453,0.09245283018867924,0.10047169811320755,0.049528301886792456,0.032547169811320754,0.01839622641509434,0.08018867924528301,0.0410377358490566,0.017452830188679245,0.02169811320754717,0.08066037735849056,0.04009433962264151,0.020283018867924527,0.020283018867924527,0.09198113207547169,0.04622641509433962,0.02688679245283019,0.018867924528301886,0.09056603773584905,0.05471698113207547,0.019339622641509433,0.01650943396226415,0.08584905660377358,0.04764150943396227,0.022641509433962263,0.015566037735849057,42.443393892002376,39.73417289948432
