Accession,0_TAA,0_TGA,0_TAG,1_TAA,1_TGA,1_TAG,2_TAA,2_TGA,2_TAG,GC,GC3
CP003264,0.5578512396694215,0.2231404958677686,0.2190082644628099,0.5348837209302325,0.19767441860465115,0.26744186046511625,0.5748987854251012,0.20242914979757085,0.22267206477732793,37.3414012746208,27.188392323273806
CP003273,0.5725321888412017,0.24377682403433476,0.18369098712446352,0.5777777777777777,0.21481481481481482,0.2074074074074074,0.5445026178010471,0.2481675392670157,0.20732984293193718,45.490965042120024,47.308069100825875
CP003280,0.5778364116094987,0.22823218997361477,0.19393139841688653,0.5735099337748344,0.21059602649006623,0.21589403973509932,0.5036927621861153,0.26440177252584934,0.23190546528803546,36.191254451211144,30.75728572378676
CP003281,0.5209452201933404,0.26423200859291085,0.21482277121374865,0.5,0.2916666666666667,0.20833333333333334,0.5347467608951708,0.2826855123674912,0.18256772673733804,36.813130645201646,32.51640061801929
CP003283,0.6941391941391941,0.152014652014652,0.15384615384615385,0.636,0.194,0.17,0.6134453781512605,0.21428571428571427,0.1722689075630252,37.217626892577655,35.26099033834436
CP003313,0.5173076923076924,0.29423076923076924,0.18846153846153846,0.5393939393939394,0.3111111111111111,0.1494949494949495,0.4871244635193133,0.3562231759656652,0.15665236051502146,40.22145367323032,33.91593885172638
CP003315,0.8241758241758241,0.10989010989010989,0.06593406593406594,0.797752808988764,0.12359550561797752,0.07865168539325842,0.8218390804597702,0.10919540229885058,0.06896551724137931,25.223651385964548,14.74953878545134
CP003345,0.5907065563335455,0.16677275620623808,0.24252068746021643,0.5853479853479854,0.20732600732600734,0.20732600732600734,0.580909768829232,0.20059656972408652,0.2184936614466816,30.671775485192416,19.626436478305532
CP003346,0.47971602434077076,0.2920892494929006,0.2281947261663286,0.46319365798414497,0.29898074745186864,0.23782559456398641,0.43416370106761565,0.3202846975088968,0.24555160142348753,44.75369291231874,49.09175079701411
CP003349,0.5707417582417582,0.2135989010989011,0.21565934065934067,0.5519742143432715,0.22723609991941982,0.22078968573730862,0.5416666666666666,0.21160130718954248,0.24673202614379086,37.308540121247916,31.80086765244495
CP003350,0.1043956043956044,0.7582417582417582,0.13736263736263737,0.11180124223602485,0.7950310559006211,0.09316770186335403,0.062146892655367235,0.7853107344632768,0.15254237288135594,63.39579925726899,76.58244385578608
CP003359,0.6172248803827751,0.16507177033492823,0.21770334928229665,0.6025641025641025,0.18205128205128204,0.2153846153846154,0.5976331360946746,0.17159763313609466,0.23076923076923078,32.455841359174556,19.639023222832357
CP003360,0.32100396301188905,0.47688243064729197,0.202113606340819,0.27232796486090777,0.4816983894582723,0.24597364568081992,0.2777777777777778,0.5284900284900285,0.19373219373219372,50.07753722094292,53.97771887036462
CP003364,0.21565934065934067,0.6593406593406593,0.125,0.16237942122186494,0.6897106109324759,0.14790996784565916,0.15384615384615385,0.7076923076923077,0.13846153846153847,62.26605778492005,76.39141400760869
CP003379,0.27323943661971833,0.4253521126760563,0.30140845070422534,0.27298850574712646,0.4942528735632184,0.23275862068965517,0.23380281690140844,0.5014084507042254,0.2647887323943662,60.28124711880085,73.29705063907933
CP003382,0.15808823529411764,0.75,0.09191176470588236,0.1510204081632653,0.7224489795918367,0.12653061224489795,0.17537313432835822,0.7611940298507462,0.06343283582089553,63.9743688494036,77.97172687636252
CP003389,0.06333333333333334,0.78,0.15666666666666668,0.08108108108108109,0.7258687258687259,0.19305019305019305,0.06349206349206349,0.8117913832199547,0.12471655328798185,69.89692795650744,91.25518636410123
CP003390,0.4641509433962264,0.33962264150943394,0.19622641509433963,0.5057471264367817,0.3218390804597701,0.1724137931034483,0.46035805626598464,0.3452685421994885,0.19437340153452684,44.7485983480126,41.461263474348534
CP003403,0.46794871794871795,0.42435897435897435,0.1076923076923077,0.4747191011235955,0.40730337078651685,0.11797752808988764,0.4585635359116022,0.43922651933701656,0.10220994475138122,52.18893013202079,57.35521770207578
CP003415,0.4668737060041408,0.3281573498964803,0.20496894409937888,0.4355016538037486,0.3362734288864388,0.22822491730981256,0.42493638676844786,0.356234096692112,0.21882951653944022,50.36738942737129,52.601062789440704
CP003418,0.5735735735735735,0.26876876876876876,0.15765765765765766,0.5596638655462185,0.2739495798319328,0.16638655462184873,0.5771230502599654,0.29462738301559793,0.12824956672443674,33.93312429608442,25.96296654488778
CP003422,0.3299798792756539,0.45271629778672035,0.21730382293762576,0.3438967136150235,0.4072769953051643,0.24882629107981222,0.33853006681514475,0.4309576837416481,0.23051224944320714,58.26471788824384,73.0149247366025
CP003466,0.28292682926829266,0.5024390243902439,0.2146341463414634,0.26176470588235295,0.5264705882352941,0.21176470588235294,0.25806451612903225,0.5913978494623656,0.15053763440860216,61.631565779389454,75.06477644447301
CP003470,0.1686746987951807,0.5963855421686747,0.23493975903614459,0.12962962962962962,0.6172839506172839,0.25308641975308643,0.17098445595854922,0.6373056994818653,0.19170984455958548,67.45425974265706,86.3215818477593
CP003488,0.51875,0.2785714285714286,0.20267857142857143,0.5193661971830986,0.2632042253521127,0.21742957746478872,0.5246252676659529,0.26873661670235544,0.20663811563169165,41.26553885876065,36.21613814687945
CP003493,0.06493506493506493,0.8116883116883117,0.12337662337662338,0.0945945945945946,0.7567567567567568,0.14864864864864866,0.07317073170731707,0.8097560975609757,0.11707317073170732,68.77366205619542,88.51909770935826
CP003495,0.08849557522123894,0.7079646017699115,0.20353982300884957,0.19230769230769232,0.6346153846153846,0.17307692307692307,0.17164179104477612,0.6567164179104478,0.17164179104477612,68.70717851197536,84.48485862174228
CP003532,0.3268698060941828,0.3573407202216066,0.3157894736842105,0.3476923076923077,0.38769230769230767,0.26461538461538464,0.3018867924528302,0.42138364779874216,0.27672955974842767,45.45110682465943,48.70776957271423
CP003546,0.46,0.292,0.248,0.49387755102040815,0.24489795918367346,0.2612244897959184,0.3879310344827586,0.33620689655172414,0.27586206896551724,43.290203096300914,44.793087709472836
CP003549,0.5123674911660777,0.20926580290537888,0.2783667059285434,0.49430356486585814,0.2278574053656744,0.27783902976846747,0.48056244830438377,0.22125723738626965,0.29818031430934655,37.53580373912035,29.562049153826123
CP003557,0.6426858513189448,0.2278177458033573,0.12949640287769784,0.5916666666666667,0.2611111111111111,0.14722222222222223,0.5740740740740741,0.25,0.17592592592592593,41.328118230015995,43.84270421583452
CP003558,0.36771300448430494,0.3781763826606876,0.25411061285500747,0.37372013651877134,0.3532423208191126,0.27303754266211605,0.3777038269550749,0.36605657237936773,0.2562396006655574,48.51682698289227,48.47886608973726
CP003563,0.23311546840958605,0.4923747276688453,0.27450980392156865,0.21658986175115208,0.5622119815668203,0.22119815668202766,0.2128146453089245,0.540045766590389,0.2471395881006865,62.091754151458375,75.88194164243626
CP003587,0.28486646884273,0.42729970326409494,0.2878338278931751,0.3190789473684211,0.3881578947368421,0.29276315789473684,0.26512968299711814,0.43515850144092216,0.29971181556195964,60.53681527923669,71.53652756508654
CP003590,0.45569620253164556,0.20506329113924052,0.3392405063291139,0.38878676470588236,0.2601102941176471,0.35110294117647056,0.42367906066536204,0.23972602739726026,0.33659491193737767,45.19333675167948,43.03819184613699
CP003591,0.2532188841201717,0.41201716738197425,0.33476394849785407,0.23076923076923078,0.41995841995842,0.3492723492723493,0.21603563474387527,0.40979955456570155,0.3741648106904232,58.463087074841845,69.82877648505972
CP003592,0.4449576597382602,0.2455735180908391,0.3094688221709007,0.4519155590304926,0.22126661454261143,0.326817826426896,0.4586267605633803,0.22975352112676056,0.31161971830985913,46.314761799639506,49.010557632252976
CP003597,0.3688981868898187,0.26778242677824265,0.3633193863319386,0.3717171717171717,0.2828282828282828,0.34545454545454546,0.34521313766596784,0.2830188679245283,0.37176799440950387,44.440269723892115,39.871560948498235
CP003600,0.40253968253968253,0.25206349206349205,0.3453968253968254,0.34282393957001744,0.22428820453224868,0.4328878558977339,0.33075089392133494,0.2550655542312277,0.41418355184743744,45.727220864738676,43.78689290128597
CP003607,0.3728139904610493,0.34181240063593005,0.28537360890302066,0.379796397807361,0.3570869224745497,0.2631166797180893,0.3706467661691542,0.35572139303482586,0.2736318407960199,47.60109412346252,47.709045324249146
CP003620,0.49416342412451364,0.2230869001297017,0.2827496757457847,0.47264337508239945,0.21160184574818722,0.3157547791694133,0.49775112443778113,0.20239880059970014,0.29985007496251875,40.162060248094555,32.208763169887916
CP003630,0.36265822784810126,0.3487341772151899,0.28860759493670884,0.3621951219512195,0.348780487804878,0.2890243902439024,0.36688311688311687,0.35194805194805195,0.2811688311688312,46.2148157756402,44.79423404576558
CP003642,0.44684579439252337,0.27044392523364486,0.2827102803738318,0.4407612031921424,0.2510742786985881,0.3081645181092695,0.42657342657342656,0.270184361093452,0.30324221233312143,42.302429050368666,37.745172810288594
CP003646,0.3986175115207373,0.2887864823348694,0.31259600614439326,0.4332855093256815,0.266857962697274,0.2998565279770445,0.4264,0.2624,0.3112,43.269437542253925,37.02533418563716
CP003653,0.5705445544554455,0.21844059405940594,0.2110148514851485,0.5452781371280725,0.22833117723156532,0.22639068564036222,0.558759913482336,0.2220620043258832,0.2191780821917808,35.953260418284586,23.985643983054743
CP003659,0.45775814467145226,0.2606294864715627,0.2816123688569851,0.47701149425287354,0.2597701149425287,0.2632183908045977,0.48696179502728926,0.24135839902971498,0.27167980594299573,38.79613235861583,30.47733053154075
CP003729,0.1437125748502994,0.7125748502994012,0.1437125748502994,0.10211267605633803,0.7605633802816901,0.13732394366197184,0.09200968523002422,0.7457627118644068,0.162227602905569,71.29150027520464,92.30178445207268
CP003732,0.4334862385321101,0.3555045871559633,0.21100917431192662,0.4028985507246377,0.34492753623188405,0.25217391304347825,0.4298245614035088,0.37719298245614036,0.19298245614035087,53.8840859500173,63.67257208481082
CP003742,0.33541666666666664,0.45208333333333334,0.2125,0.316,0.478,0.206,0.33264033264033266,0.49064449064449067,0.17671517671517672,55.25670834199473,61.61040805656562
CP003746,0.4348894348894349,0.33415233415233414,0.23095823095823095,0.3730964467005076,0.43908629441624364,0.18781725888324874,0.4005102040816326,0.4107142857142857,0.18877551020408162,55.830657311811684,64.37800530082578
CP003778,0.15359477124183007,0.6470588235294118,0.19934640522875818,0.21068249258160238,0.5548961424332344,0.2344213649851632,0.16216216216216217,0.6013513513513513,0.23648648648648649,64.71417170237184,78.94358383671744
CP003787,0.6123188405797102,0.17391304347826086,0.213768115942029,0.6289424860853432,0.1725417439703154,0.19851576994434136,0.631578947368421,0.15789473684210525,0.21052631578947367,35.072108088307566,29.241376921540787
CP003788,0.12446351931330472,0.6952789699570815,0.18025751072961374,0.14689265536723164,0.6892655367231638,0.1638418079096045,0.14009661835748793,0.6570048309178744,0.2028985507246377,69.64986386435099,87.39891311646862
CP003789,0.5584112149532711,0.2523364485981308,0.18925233644859812,0.4804804804804805,0.32432432432432434,0.19519519519519518,0.5730337078651685,0.23595505617977527,0.19101123595505617,35.35545263079541,24.887214533849594
CP003796,0.5674157303370787,0.17415730337078653,0.25842696629213485,0.5207100591715976,0.20118343195266272,0.2781065088757396,0.5195530726256983,0.24022346368715083,0.24022346368715083,39.078791911385224,31.939623272030076
CP003801,0.5887096774193549,0.20967741935483872,0.20161290322580644,0.6597222222222222,0.2222222222222222,0.11805555555555555,0.5742574257425742,0.2079207920792079,0.21782178217821782,32.2633351464088,24.48636938429102
CP003837,0.5207253886010362,0.25129533678756477,0.22797927461139897,0.5086551264980027,0.2583222370173103,0.23302263648468707,0.5083758193736344,0.2600145666423889,0.2316096139839767,40.36515937093565,35.81214250047337
CP003870,0.49554140127388535,0.3197452229299363,0.18471337579617833,0.5108695652173914,0.2996894409937888,0.18944099378881987,0.5372670807453416,0.2670807453416149,0.1956521739130435,44.30814140013351,46.157495262988064
CP003876,0.18452380952380953,0.5505952380952381,0.2648809523809524,0.12459016393442623,0.6262295081967213,0.24918032786885247,0.15421686746987953,0.6048192771084338,0.24096385542168675,68.04707711076361,85.32207044648229
CP003879,0.5883002207505519,0.2041942604856512,0.20750551876379691,0.5990836197021764,0.18098510882016036,0.21993127147766323,0.553012048192771,0.21686746987951808,0.23012048192771084,34.52528927547392,28.44657148377572
CP003915,0.36427320490367776,0.43257443082311736,0.2031523642732049,0.36554621848739494,0.44537815126050423,0.18907563025210083,0.34415584415584416,0.4458874458874459,0.20995670995670995,54.26468342264851,60.1713251164455
CP003926,0.311614730878187,0.5042492917847026,0.18413597733711048,0.2904191616766467,0.5479041916167665,0.16167664670658682,0.30927835051546393,0.49828178694158076,0.19243986254295534,56.24709917544409,59.82452255907001
CP003943,0.40669014084507044,0.31103286384976525,0.2822769953051643,0.40576368876080693,0.29510086455331414,0.29913544668587894,0.38684719535783363,0.3223726627981947,0.2907801418439716,42.24716173433392,36.69614981320413
CP003944,0.4242053789731051,0.3105134474327628,0.265281173594132,0.3736780258519389,0.33490011750881316,0.29142185663924797,0.39819587628865977,0.3247422680412371,0.2770618556701031,42.43836564217796,35.923314884861014
CP003945,0.36330935251798563,0.3776978417266187,0.2589928057553957,0.38039673278879815,0.37222870478413067,0.24737456242707118,0.38936959208899874,0.3658838071693449,0.24474660074165636,42.9225420358588,36.93186637312255
CP003946,0.3941299790356394,0.3448637316561845,0.2610062893081761,0.41414141414141414,0.3282828282828283,0.25757575757575757,0.3906432748538012,0.3672514619883041,0.24210526315789474,43.86736117207542,40.818778881897735
CP003947,0.5129770992366413,0.2603053435114504,0.2267175572519084,0.5429184549356223,0.21530758226037197,0.24177396280400573,0.5012531328320802,0.2581453634085213,0.24060150375939848,34.95832258776466,25.964975607312162
CP003949,0.1687116564417178,0.6073619631901841,0.22392638036809817,0.11683848797250859,0.6632302405498282,0.21993127147766323,0.13285024154589373,0.6980676328502415,0.16908212560386474,67.37333968568285,83.46822529303743
CP003969,0.1457142857142857,0.6514285714285715,0.20285714285714285,0.1079136690647482,0.6942446043165468,0.19784172661870503,0.06584362139917696,0.7345679012345679,0.19958847736625515,72.10183921459195,92.07888496290387
CP003984,0.36330935251798563,0.43884892086330934,0.19784172661870503,0.3841059602649007,0.4735099337748344,0.1423841059602649,0.3870056497175141,0.4322033898305085,0.1807909604519774,53.6388552492882,56.968776763061534
CP003985,0.39078498293515357,0.378839590443686,0.23037542662116042,0.4,0.3656565656565657,0.23434343434343435,0.4092920353982301,0.3561946902654867,0.2345132743362832,45.38701968841373,43.40173614008632
CP003989,0.15789473684210525,0.5964912280701754,0.24561403508771928,0.12686567164179105,0.6716417910447762,0.20149253731343283,0.16113744075829384,0.6966824644549763,0.14218009478672985,66.49738278761228,81.4401820985169
CP004025,0.07723577235772358,0.7764227642276422,0.14634146341463414,0.05761316872427984,0.8065843621399177,0.13580246913580246,0.04603580562659847,0.8439897698209718,0.10997442455242967,69.19217907082749,89.47126440263338
CP004083,0.41226215644820297,0.37209302325581395,0.2156448202959831,0.45240641711229945,0.32192513368983955,0.22566844919786097,0.42857142857142855,0.3140495867768595,0.25737898465171194,48.287140676352195,49.62131716586283
CP004121,0.6430171769977595,0.16131441374159822,0.19566840926064227,0.6235827664399093,0.1873015873015873,0.1891156462585034,0.6278331822302811,0.18676337262012693,0.18540344514959203,29.54141008539174,18.2156686061567
CP004345,0.5927051671732523,0.33890577507598785,0.06838905775075987,0.5311418685121108,0.4134948096885813,0.05536332179930796,0.5137254901960784,0.43137254901960786,0.054901960784313725,51.139440863746884,55.679921727424365
CP004348,0.44285714285714284,0.26857142857142857,0.2885714285714286,0.45741324921135645,0.24605678233438485,0.29652996845425866,0.4612676056338028,0.22535211267605634,0.31338028169014087,46.088907572883876,43.51092181182256
CP004349,0.6851851851851852,0.12037037037037036,0.19444444444444445,0.6852173913043478,0.11826086956521739,0.19652173913043477,0.7158469945355191,0.11293260473588343,0.17122040072859745,30.588450210942252,19.146865379757102
CP004372,0.17272727272727273,0.7090909090909091,0.11818181818181818,0.11904761904761904,0.7777777777777778,0.10317460317460317,0.16847826086956522,0.7010869565217391,0.13043478260869565,65.74240058462343,82.04848508420692
CP004388,0.3193612774451098,0.5089820359281437,0.17165668662674652,0.34273318872017355,0.5553145336225597,0.1019522776572668,0.30612244897959184,0.5578231292517006,0.1360544217687075,54.85013885945151,60.8492549376389
CP004393,0.23741007194244604,0.6330935251798561,0.12949640287769784,0.1901840490797546,0.6196319018404908,0.1901840490797546,0.17647058823529413,0.7272727272727273,0.0962566844919786,66.00825107830354,83.76106714571941
CP004856,0.368705035971223,0.38848920863309355,0.24280575539568344,0.39015817223198596,0.37785588752196836,0.23198594024604569,0.3597560975609756,0.4024390243902439,0.23780487804878048,42.84843123226726,42.67804120268466
CP005094,0.22310756972111553,0.5219123505976095,0.2549800796812749,0.3103448275862069,0.40086206896551724,0.28879310344827586,0.3041825095057034,0.467680608365019,0.22813688212927757,65.6755124972747,81.5730660616583
CP005383,0.524822695035461,0.25673758865248225,0.21843971631205675,0.5451761102603369,0.24961715160796324,0.20520673813169985,0.5099337748344371,0.2731788079470199,0.21688741721854304,41.047341198519696,36.80591735150218
CP005384,0.4806451612903226,0.23225806451612904,0.2870967741935484,0.527972027972028,0.2465034965034965,0.22552447552447552,0.45901639344262296,0.25318761384335153,0.2877959927140255,40.05979163261268,33.29125144265007
CP005964,0.5099502487562189,0.263681592039801,0.2263681592039801,0.4835164835164835,0.28846153846153844,0.22802197802197802,0.4797843665768194,0.29380053908355797,0.22641509433962265,47.03878040354833,45.690895617986754
CP005990,0.19791666666666666,0.6041666666666666,0.19791666666666666,0.1951219512195122,0.6341463414634146,0.17073170731707318,0.20238095238095238,0.6190476190476191,0.17857142857142858,63.857427810514835,74.88197416209238
CP005996,0.5702479338842975,0.2334710743801653,0.1962809917355372,0.5296703296703297,0.2571428571428571,0.21318681318681318,0.5727699530516432,0.20892018779342722,0.21830985915492956,41.83728920453198,36.562331152446745
CP006265,0.5271593944790739,0.21015138023152272,0.26268922528940336,0.49902152641878667,0.24070450097847357,0.2602739726027397,0.5180442374854481,0.2339930151338766,0.2479627473806752,42.443393892002376,39.73417289948432
CP006272,0.12658227848101267,0.6392405063291139,0.23417721518987342,0.16666666666666666,0.5993589743589743,0.23397435897435898,0.10436893203883495,0.7305825242718447,0.1650485436893204,70.35507730263562,89.51215694099875
CP006566,0.48261474269819193,0.3226703755215577,0.19471488178025034,0.4766355140186916,0.37383177570093457,0.14953271028037382,0.45145631067961167,0.3883495145631068,0.16019417475728157,56.195318132915915,66.54012504876987
CP006569,0.41496598639455784,0.36961451247165533,0.21541950113378686,0.37900874635568516,0.4227405247813411,0.19825072886297376,0.4,0.37567567567567567,0.22432432432432434,57.47393369356759,67.20460837056719
CP006587,0.2609853528628495,0.3595206391478029,0.3794940079893475,0.262532981530343,0.3627968337730871,0.37467018469656993,0.25295508274231676,0.3947990543735225,0.35224586288416077,61.92970059088556,81.16750941022241
CP006597,0.5028169014084507,0.223943661971831,0.27323943661971833,0.5065666041275797,0.24202626641651032,0.25140712945590993,0.5348399246704332,0.2297551789077213,0.23540489642184556,38.01157079598829,29.837253372870286
CP006617,0.35798816568047337,0.27514792899408286,0.3668639053254438,0.4136690647482014,0.20863309352517986,0.3776978417266187,0.33448275862068966,0.3103448275862069,0.35517241379310344,41.644697144569584,38.16307476668408
CP006644,0.225,0.5428571428571428,0.23214285714285715,0.23873873873873874,0.527027027027027,0.23423423423423423,0.17210682492581603,0.6320474777448071,0.19584569732937684,66.78083764522678,83.06973025059443
CP006650,0.17801047120418848,0.6335078534031413,0.18848167539267016,0.24615384615384617,0.6,0.15384615384615385,0.2576419213973799,0.62882096069869,0.11353711790393013,63.38539938629816,76.3988145803872
CP006664,0.3828996282527881,0.3680297397769517,0.24907063197026022,0.416135881104034,0.3609341825902335,0.2229299363057325,0.4282608695652174,0.3760869565217391,0.1956521739130435,58.718518079405534,68.34220100354395
CP006696,0.295,0.47,0.235,0.33819241982507287,0.44314868804664725,0.21865889212827988,0.2618296529968454,0.4794952681388013,0.2586750788643533,52.10373870747615,54.0578794729741
CP006704,0.1567291311754685,0.5792163543441227,0.26405451448040884,0.19148936170212766,0.6150870406189555,0.19342359767891681,0.17832167832167833,0.6118881118881119,0.2097902097902098,61.87228699806011,76.26836289414923
CP006734,0.22950819672131148,0.5737704918032787,0.19672131147540983,0.13402061855670103,0.6185567010309279,0.24742268041237114,0.32061068702290074,0.5267175572519084,0.15267175572519084,68.34535801948914,86.10440429713731
CP006772,0.506426735218509,0.29048843187660667,0.20308483290488433,0.5511551155115512,0.297029702970297,0.15181518151815182,0.5153374233128835,0.3374233128834356,0.147239263803681,41.491431915386045,40.955182905046904
CP006773,0.1861198738170347,0.6025236593059937,0.2113564668769716,0.2668918918918919,0.5844594594594594,0.14864864864864866,0.228486646884273,0.6350148367952523,0.13649851632047477,62.36900769620497,75.5478647486731
CP006842,0.2268041237113402,0.5618556701030928,0.211340206185567,0.13529411764705881,0.6058823529411764,0.25882352941176473,0.12972972972972974,0.6648648648648648,0.20540540540540542,64.81654437051148,79.35615019705926
CP006866,0.4100185528756957,0.4174397031539889,0.1725417439703154,0.41164241164241167,0.4407484407484408,0.14760914760914762,0.3762575452716298,0.38832997987927564,0.23541247484909456,47.239218821848844,48.29798861768181
CP006914,0.49,0.23,0.28,0.4954128440366973,0.28440366972477066,0.22018348623853212,0.47959183673469385,0.2755102040816326,0.24489795918367346,43.151248876847866,44.42254157393535
CP006939,0.3233082706766917,0.49373433583959897,0.18295739348370926,0.29393939393939394,0.5424242424242425,0.16363636363636364,0.28391167192429023,0.5646687697160884,0.15141955835962145,51.86034252952444,56.881119859009765
CP006949,0.5563380281690141,0.18309859154929578,0.2605633802816901,0.5850622406639004,0.21991701244813278,0.1950207468879668,0.5691699604743083,0.18972332015810275,0.24110671936758893,46.932018903891766,47.585229542158885
CP006955,0.5290102389078498,0.23378839590443687,0.23720136518771331,0.5671378091872792,0.22791519434628976,0.2049469964664311,0.5382932166301969,0.25164113785557984,0.2100656455142232,41.06930896404302,34.2478526593237
CP006958,0.19767441860465115,0.6356589147286822,0.16666666666666666,0.23902439024390243,0.5951219512195122,0.16585365853658537,0.22304832713754646,0.5836431226765799,0.19330855018587362,67.5320157568155,86.99919284055
CP007028,0.5205479452054794,0.2328767123287671,0.2465753424657534,0.4246575342465753,0.3013698630136986,0.273972602739726,0.5373134328358209,0.208955223880597,0.2537313432835821,45.1919315572205,48.525852618158844
CP007030,0.48606811145510836,0.26006191950464397,0.25386996904024767,0.5074626865671642,0.24477611940298508,0.24776119402985075,0.4879032258064516,0.2661290322580645,0.24596774193548387,45.91219532987793,42.88806589585989
CP007031,0.0970873786407767,0.6893203883495146,0.21359223300970873,0.06521739130434782,0.7934782608695652,0.14130434782608695,0.11811023622047244,0.7244094488188977,0.15748031496062992,67.8640908234527,86.23914756643725
CP007034,0.49033816425120774,0.3309178743961353,0.178743961352657,0.4507936507936508,0.33650793650793653,0.2126984126984127,0.4652567975830816,0.3413897280966767,0.1933534743202417,51.66991890423211,64.89434077805666
CP007035,0.5,0.29916317991631797,0.200836820083682,0.4612590799031477,0.31476997578692495,0.22397094430992737,0.46706586826347307,0.3209580838323353,0.2119760479041916,45.23746722349209,48.22710674914191
CP007044,0.4208715596330275,0.3669724770642202,0.2121559633027523,0.4506849315068493,0.3589041095890411,0.19041095890410958,0.43686502177068215,0.3570391872278665,0.20609579100145137,50.87880633717935,54.7452283465446
CP007051,0.5527638190954773,0.2562814070351759,0.19095477386934673,0.5730994152046783,0.25146198830409355,0.17543859649122806,0.5449101796407185,0.23952095808383234,0.2155688622754491,32.07531900861388,23.53700412771709
CP007053,0.3012987012987013,0.574025974025974,0.12467532467532468,0.3009118541033435,0.5805471124620061,0.11854103343465046,0.28776978417266186,0.60431654676259,0.1079136690647482,63.56910958175921,78.38258075803702
CP007062,0.7039660056657224,0.1274787535410765,0.16855524079320114,0.6539855072463768,0.16847826086956522,0.17753623188405798,0.654275092936803,0.16356877323420074,0.1821561338289963,26.96668687094253,12.956517015645739
CP007128,0.08176100628930817,0.6477987421383647,0.27044025157232704,0.1223021582733813,0.6474820143884892,0.2302158273381295,0.08641975308641975,0.6604938271604939,0.25308641975308643,72.56090386060356,94.21272680715516
CP007139,0.2579185520361991,0.3416289592760181,0.4004524886877828,0.2630272952853598,0.34987593052109184,0.3870967741935484,0.2735632183908046,0.30344827586206896,0.42298850574712643,60.8266775132355,74.70310621512984
CP007142,0.4059787849566056,0.43105110896817744,0.16297010607521698,0.4133042529989095,0.4100327153762268,0.1766630316248637,0.3642458100558659,0.47039106145251397,0.1653631284916201,48.632781646702824,48.15526029451654
CP007152,0.2925170068027211,0.5238095238095238,0.1836734693877551,0.2885572139303483,0.4975124378109453,0.21393034825870647,0.29155313351498635,0.5258855585831063,0.18256130790190736,57.07940505990211,66.06776145067559
CP007155,0.08816120906801007,0.7304785894206549,0.181360201511335,0.07210031347962383,0.7304075235109718,0.1974921630094044,0.08547008547008547,0.7286324786324786,0.1858974358974359,70.59600244092968,91.27290067194932
CP007161,0.5306122448979592,0.20964749536178107,0.2597402597402597,0.5172764227642277,0.23882113821138212,0.24390243902439024,0.5471502590673575,0.22072538860103627,0.23212435233160622,37.630336392333675,30.971596740109565
CP007201,0.5577395577395577,0.2285012285012285,0.21375921375921375,0.6203208556149733,0.1925133689839572,0.18716577540106952,0.5856777493606138,0.1969309462915601,0.21739130434782608,40.89826304448522,38.89443801110675
CP007202,0.7392996108949417,0.1309987029831388,0.1297016861219196,0.7325408618127786,0.10698365527488855,0.16047548291233285,0.6783625730994152,0.15058479532163743,0.17105263157894737,33.533949599060044,25.602686192336186
CP007444,0.15873015873015872,0.5682539682539682,0.273015873015873,0.1885245901639344,0.5614754098360656,0.25,0.22491349480968859,0.5709342560553633,0.2041522491349481,64.22549157484235,80.36732536617014
CP007445,0.6386321626617375,0.18946395563770796,0.17190388170055454,0.6339381003201707,0.19957310565635006,0.1664887940234792,0.6645569620253164,0.18734177215189873,0.14810126582278482,33.61728247200431,23.01745556987857
CP007446,0.5993975903614458,0.22740963855421686,0.17319277108433734,0.5867507886435331,0.24132492113564669,0.1719242902208202,0.5542763157894737,0.2779605263157895,0.16776315789473684,41.265944561226405,35.93210878747006
CP007447,0.5936651583710407,0.23891402714932128,0.167420814479638,0.564844587352626,0.24866023579849947,0.1864951768488746,0.5611246943765281,0.2616136919315403,0.17726161369193155,32.76461269538065,22.837218363115827
CP007451,0.5339412360688957,0.2826747720364742,0.1833839918946302,0.5288985823336968,0.2835332606324973,0.1875681570338059,0.49573690621193667,0.3166869671132765,0.18757612667478685,41.31110710580029,41.74007240439233
CP007481,0.24516129032258063,0.4258064516129032,0.32903225806451614,0.34868421052631576,0.34868421052631576,0.3026315789473684,0.3433734939759036,0.3192771084337349,0.3373493975903614,41.69313030969248,40.48031791456713
CP007519,0.19889502762430938,0.39779005524861877,0.40331491712707185,0.29891304347826086,0.3532608695652174,0.34782608695652173,0.2356687898089172,0.3885350318471338,0.37579617834394907,59.501366324693485,69.92251068083428
CP007566,0.29372937293729373,0.5346534653465347,0.1716171617161716,0.30022075055187636,0.5584988962472406,0.141280353200883,0.27074235807860264,0.5938864628820961,0.13537117903930132,60.81675030419831,80.13894882423114
CP008788,0.46838709677419355,0.3535483870967742,0.17806451612903226,0.4318529862174579,0.3996937212863706,0.16845329249617153,0.44227642276422763,0.37886178861788616,0.17886178861788618,55.91356898925424,65.46873306078662
CP008796,0.6082949308755761,0.1935483870967742,0.19815668202764977,0.592391304347826,0.21739130434782608,0.19021739130434784,0.5472636815920398,0.24378109452736318,0.208955223880597,36.976097548531925,31.994804723997284
CP008802,0.2328042328042328,0.3968253968253968,0.37037037037037035,0.2617801047120419,0.3193717277486911,0.418848167539267,0.26282051282051283,0.36538461538461536,0.3717948717948718,62.19183385773022,72.56853021012098
