Accession,TAA_fifthA,TAA_fifthT,TAA_fifthG,TAA_fifthC,TGA_fifthA,TGA_fifthT,TGA_fifthG,TGA_fifthC,TAG_fifthA,TAG_fifthT,TAG_fifthG,TAG_fifthC,GC,GC
CP002444,0.1875,0.40625,0.125,0.28125,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.0,0.14705882352941177,0.4411764705882353,0.20588235294117646,0.20588235294117646,52.11486869899255,62.2729356661938
CP002452,0.26666666666666666,0.26666666666666666,0.17333333333333334,0.29333333333333333,0.17117117117117117,0.2702702702702703,0.1891891891891892,0.36936936936936937,0.17777777777777778,0.2222222222222222,0.24444444444444444,0.35555555555555557,53.911915803900946,68.33222814869386
CP002453,0.3895253682487725,0.41898527004909986,0.07201309328968904,0.11947626841243862,0.40384615384615385,0.36538461538461536,0.15384615384615385,0.07692307692307693,0.3163841807909605,0.4350282485875706,0.12994350282485875,0.11864406779661017,33.76617850633946,24.839353603043133
CP002455,0.3029411764705882,0.43823529411764706,0.05588235294117647,0.20294117647058824,0.24324324324324326,0.5135135135135135,0.05405405405405406,0.1891891891891892,0.36585365853658536,0.4634146341463415,0.07317073170731707,0.0975609756097561,35.921712449965995,30.660974563700265
CP002479,0.168141592920354,0.3274336283185841,0.13274336283185842,0.37168141592920356,0.16055045871559634,0.20642201834862386,0.28440366972477066,0.3486238532110092,0.18840579710144928,0.2536231884057971,0.2391304347826087,0.3188405797101449,61.17795371438165,80.3803493560879
CP002512,0.2687074829931973,0.30272108843537415,0.1836734693877551,0.24489795918367346,0.35294117647058826,0.2647058823529412,0.23529411764705882,0.14705882352941177,0.24731182795698925,0.3655913978494624,0.16129032258064516,0.22580645161290322,41.88288753247277,41.028908230133354
CP002514,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.5652173913043478,0.17346938775510204,0.19387755102040816,0.42857142857142855,0.20408163265306123,0.08064516129032258,0.2903225806451613,0.2903225806451613,0.3387096774193548,61.37353066787112,71.2925836697303
CP002521,0.08,0.36,0.1,0.46,0.057803468208092484,0.1329479768786127,0.3092485549132948,0.5,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.5,68.82101430637869,88.12235027596982
CP002528,0.40169133192389006,0.3678646934460888,0.08668076109936575,0.14376321353065538,0.3018867924528302,0.4716981132075472,0.16981132075471697,0.05660377358490566,0.378698224852071,0.30177514792899407,0.1301775147928994,0.1893491124260355,37.28913304540747,29.071976736729933
CP002542,0.25,0.46564885496183206,0.08015267175572519,0.20419847328244276,0.2116788321167883,0.5620437956204379,0.1386861313868613,0.08759124087591241,0.24489795918367346,0.3741496598639456,0.1564625850340136,0.22448979591836735,36.494677869818496,30.773281060935545
CP002543,0.26506024096385544,0.43373493975903615,0.08433734939759036,0.21686746987951808,0.35,0.25,0.3,0.1,0.20588235294117646,0.6176470588235294,0.08823529411764706,0.08823529411764706,34.94858518464715,25.794333719559578
CP002544,0.2897727272727273,0.32386363636363635,0.13068181818181818,0.2556818181818182,0.30113636363636365,0.375,0.10227272727272728,0.2215909090909091,0.2727272727272727,0.4772727272727273,0.09090909090909091,0.1590909090909091,43.35854115212846,45.50594221801111
CP002546,0.1070110701107011,0.2952029520295203,0.17343173431734318,0.42435424354243545,0.10103626943005181,0.3160621761658031,0.15284974093264247,0.43005181347150256,0.07009345794392523,0.32242990654205606,0.17289719626168223,0.43457943925233644,56.448637682336866,65.06472505094511
CP002547,0.21551724137931033,0.30603448275862066,0.17672413793103448,0.3017241379310345,0.16339869281045752,0.33986928104575165,0.21568627450980393,0.28104575163398693,0.3176470588235294,0.35294117647058826,0.15294117647058825,0.17647058823529413,46.350190020427156,48.834887434354
CP002548,0.25853658536585367,0.5609756097560976,0.1024390243902439,0.07804878048780488,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.17647058823529413,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.0,27.19146803587076,21.19632291729623
CP002568,0.0,0.15151515151515152,0.06060606060606061,0.7878787878787878,0.05734767025089606,0.1111111111111111,0.2114695340501792,0.6200716845878136,0.027777777777777776,0.16666666666666666,0.2777777777777778,0.5277777777777778,67.21816850258045,86.10177881547655
CP002584,0.3222416812609457,0.35376532399299476,0.1646234676007005,0.159369527145359,0.3882978723404255,0.3191489361702128,0.18085106382978725,0.11170212765957446,0.22188449848024316,0.44984802431610943,0.17933130699088146,0.14893617021276595,41.10174901777252,39.68411988829821
CP002593,0.0,0.0,0.1111111111111111,0.8888888888888888,0.013651877133105802,0.07167235494880546,0.09897610921501707,0.8156996587030717,0.05454545454545454,0.14545454545454545,0.32727272727272727,0.4727272727272727,73.30953216701418,93.37673601152711
CP002606,0.35,0.45,0.05,0.15,0.2727272727272727,0.5,0.22727272727272727,0.0,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.05263157894736842,37.47425387888553,34.82711355754928
CP002623,0.11504424778761062,0.3185840707964602,0.12389380530973451,0.4424778761061947,0.11363636363636363,0.18831168831168832,0.22402597402597402,0.474025974025974,0.14285714285714285,0.16326530612244897,0.20408163265306123,0.4897959183673469,57.20617746871345,63.89680935066454
CP002628,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.14285714285714285,0.10119047619047619,0.23809523809523808,0.5178571428571429,0.06666666666666667,0.23333333333333334,0.1,0.6,60.393461963311104,73.65026650100693
CP002629,0.2703862660944206,0.26609442060085836,0.1759656652360515,0.2875536480686695,0.2331288343558282,0.27607361963190186,0.22085889570552147,0.26993865030674846,0.275,0.275,0.25,0.2,52.89111833046157,61.21289535608213
CP002630,0.08695652173913043,0.043478260869565216,0.30434782608695654,0.5652173913043478,0.16,0.12,0.2,0.52,0.0,0.07142857142857142,0.42857142857142855,0.5,68.07581813061798,87.23943006005747
CP002638,0.07142857142857142,0.17857142857142858,0.32142857142857145,0.42857142857142855,0.02557544757033248,0.08695652173913043,0.12531969309462915,0.7621483375959079,0.15625,0.125,0.265625,0.453125,70.8545250986818,89.50584950342642
CP002657,0.125,0.25,0.23214285714285715,0.39285714285714285,0.1005586592178771,0.2849162011173184,0.29608938547486036,0.31843575418994413,0.02857142857142857,0.34285714285714286,0.22857142857142856,0.4,67.98318727162113,88.50981913403375
CP002663,0.2962962962962963,0.2518518518518518,0.2222222222222222,0.22962962962962963,0.155,0.28,0.295,0.27,0.18556701030927836,0.28865979381443296,0.26804123711340205,0.25773195876288657,56.920129621833325,64.30819043092237
CP002666,0.0,0.0,0.0,1.0,0.0,0.01098901098901099,0.26373626373626374,0.7252747252747253,0.0,0.0,0.2,0.8,74.72433071501032,95.80570365173895
CP002667,0.25316455696202533,0.45147679324894513,0.10548523206751055,0.189873417721519,0.2597402597402597,0.4155844155844156,0.16883116883116883,0.15584415584415584,0.19540229885057472,0.4942528735632184,0.12643678160919541,0.1839080459770115,39.876866858802494,34.517492353149684
CP002683,0.2635135135135135,0.5,0.11486486486486487,0.12162162162162163,0.2222222222222222,0.5833333333333334,0.08333333333333333,0.1111111111111111,0.14893617021276595,0.5106382978723404,0.2127659574468085,0.1276595744680851,42.425450774774525,37.19907099293046
CP002690,0.2826086956521739,0.5507246376811594,0.028985507246376812,0.13768115942028986,0.2608695652173913,0.6086956521739131,0.08695652173913043,0.043478260869565216,0.23529411764705882,0.5490196078431373,0.0784313725490196,0.13725490196078433,33.86623061671051,27.104277667312875
CP002691,0.1912751677852349,0.3859060402684564,0.1610738255033557,0.26174496644295303,0.18888888888888888,0.36666666666666664,0.25833333333333336,0.18611111111111112,0.20454545454545456,0.4583333333333333,0.17424242424242425,0.16287878787878787,47.1331222886286,52.842800375082554
CP002701,0.3247863247863248,0.48717948717948717,0.1282051282051282,0.05982905982905983,0.26666666666666666,0.6,0.13333333333333333,0.0,0.2692307692307692,0.6923076923076923,0.038461538461538464,0.0,25.439887368942856,12.037159717083258
CP002725,0.2708333333333333,0.3541666666666667,0.11805555555555555,0.2569444444444444,0.1504424778761062,0.6814159292035398,0.09734513274336283,0.07079646017699115,0.25833333333333336,0.4166666666666667,0.19166666666666668,0.13333333333333333,41.22960708801931,34.43784294716497
CP002738,0.2222222222222222,0.33641975308641975,0.14814814814814814,0.2932098765432099,0.17511520737327188,0.31336405529953915,0.2672811059907834,0.24423963133640553,0.3114754098360656,0.3114754098360656,0.13934426229508196,0.23770491803278687,51.31004907079445,57.15543575299591
CP002786,0.10144927536231885,0.3188405797101449,0.14492753623188406,0.43478260869565216,0.10714285714285714,0.24553571428571427,0.23660714285714285,0.4107142857142857,0.14754098360655737,0.2459016393442623,0.1885245901639344,0.4180327868852459,62.2442474469851,71.24509272505556
CP002810,0.0,0.0,0.0,1.0,0.010416666666666666,0.10416666666666667,0.17708333333333334,0.7083333333333334,0.0,0.16666666666666666,0.2222222222222222,0.6111111111111112,73.8877299908699,96.07381311278519
CP002825,0.4455852156057495,0.44969199178644764,0.02053388090349076,0.08418891170431211,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.07142857142857142,0.35,0.5,0.07,0.08,30.823216535079524,18.766457653661888
CP002831,0.1378299120234604,0.533724340175953,0.12609970674486803,0.20234604105571846,0.14545454545454545,0.45454545454545453,0.2545454545454545,0.14545454545454545,0.1651376146788991,0.4724770642201835,0.11467889908256881,0.24770642201834864,46.35995689072886,49.05056982794175
CP002835,0.29455445544554454,0.2400990099009901,0.28217821782178215,0.18316831683168316,0.2054794520547945,0.2945205479452055,0.3493150684931507,0.1506849315068493,0.17391304347826086,0.4057971014492754,0.2898550724637681,0.13043478260869565,43.95143870016896,44.07903811635578
CP002858,0.2765957446808511,0.44680851063829785,0.09929078014184398,0.1773049645390071,0.2857142857142857,0.5119047619047619,0.17857142857142858,0.023809523809523808,0.25,0.5588235294117647,0.19117647058823528,0.0,38.29426222695412,36.61845565568697
CP002859,0.24607329842931938,0.3525305410122164,0.15357766143106458,0.24781849912739964,0.2689655172413793,0.42758620689655175,0.1413793103448276,0.16206896551724137,0.25327510917030566,0.40611353711790393,0.1703056768558952,0.1703056768558952,46.589687914225244,51.97370225285752
CP002874,0.415929203539823,0.4856194690265487,0.046460176991150445,0.051991150442477874,0.3790849673202614,0.5490196078431373,0.0457516339869281,0.026143790849673203,0.47692307692307695,0.4153846153846154,0.06153846153846154,0.046153846153846156,27.218659714329636,16.388133435679702
CP002876,0.2541436464088398,0.4198895027624309,0.1270718232044199,0.19889502762430938,0.20229007633587787,0.36259541984732824,0.21755725190839695,0.21755725190839695,0.23134328358208955,0.39552238805970147,0.15671641791044777,0.21641791044776118,45.44306721600743,43.906493157602
CP002899,0.32441471571906355,0.4882943143812709,0.08361204013377926,0.10367892976588629,0.3888888888888889,0.4444444444444444,0.16666666666666666,0.0,0.36363636363636365,0.45454545454545453,0.13636363636363635,0.045454545454545456,35.48314982727325,26.591811412139435
CP002901,0.11504424778761062,0.17699115044247787,0.21238938053097345,0.49557522123893805,0.22115384615384615,0.21153846153846154,0.3557692307692308,0.21153846153846154,0.07792207792207792,0.2727272727272727,0.2077922077922078,0.44155844155844154,56.762097157979575,62.72375357586467
CP002902,0.03636363636363636,0.2545454545454545,0.3090909090909091,0.4,0.06796116504854369,0.1650485436893204,0.49514563106796117,0.27184466019417475,0.10810810810810811,0.16216216216216217,0.24324324324324326,0.4864864864864865,61.52319042473099,73.99188742560379
CP002930,0.13127413127413126,0.41312741312741313,0.09266409266409266,0.36293436293436293,0.16853932584269662,0.4606741573033708,0.14606741573033707,0.2247191011235955,0.11428571428571428,0.42857142857142855,0.12857142857142856,0.32857142857142857,49.85902300409618,55.46027243078887
CP002955,0.2897196261682243,0.45638629283489096,0.08878504672897196,0.16510903426791276,0.2511415525114155,0.4292237442922374,0.136986301369863,0.182648401826484,0.23391812865497075,0.47953216374269003,0.14619883040935672,0.14035087719298245,38.14606753312385,35.33288954623839
CP002959,0.11949685534591195,0.33962264150943394,0.2138364779874214,0.3270440251572327,0.15894039735099338,0.3509933774834437,0.26490066225165565,0.2251655629139073,0.1414141414141414,0.37373737373737376,0.15151515151515152,0.3333333333333333,53.63478455251636,60.161517541701706
CP002961,0.3040089086859688,0.4732739420935412,0.066815144766147,0.155902004454343,0.41203703703703703,0.4305555555555556,0.14351851851851852,0.013888888888888888,0.3163841807909605,0.519774011299435,0.096045197740113,0.06779661016949153,35.69799077062489,28.614937787665134
CP002976,0.1276595744680851,0.18085106382978725,0.11702127659574468,0.574468085106383,0.11578947368421053,0.13894736842105262,0.10736842105263159,0.6378947368421053,0.06896551724137931,0.2413793103448276,0.1724137931034483,0.5172413793103449,59.84126456664358,69.7509134952575
CP002985,0.15079365079365079,0.2777777777777778,0.2777777777777778,0.29365079365079366,0.14356435643564355,0.2524752475247525,0.3415841584158416,0.2623762376237624,0.20967741935483872,0.20967741935483872,0.27419354838709675,0.3064516129032258,56.59431242268247,61.571186231401015
CP002987,0.2922374429223744,0.3949771689497717,0.1232876712328767,0.18949771689497716,0.20300751879699247,0.3233082706766917,0.22556390977443608,0.24812030075187969,0.22413793103448276,0.5172413793103449,0.11206896551724138,0.14655172413793102,39.33813903708412,36.8804643334645
CP002991,0.32242990654205606,0.4439252336448598,0.1542056074766355,0.0794392523364486,0.4576271186440678,0.3559322033898305,0.15254237288135594,0.03389830508474576,0.3548387096774194,0.3709677419354839,0.1935483870967742,0.08064516129032258,34.341571587788536,26.148057608477504
CP002999,0.2782874617737003,0.39755351681957185,0.08256880733944955,0.2415902140672783,0.21052631578947367,0.39473684210526316,0.24342105263157895,0.1513157894736842,0.1826086956521739,0.48695652173913045,0.1565217391304348,0.17391304347826086,41.357976817746724,43.134497623905794
CP003051,0.1590909090909091,0.20454545454545456,0.1590909090909091,0.4772727272727273,0.06563706563706563,0.1274131274131274,0.27413127413127414,0.5328185328185329,0.15254237288135594,0.13559322033898305,0.288135593220339,0.423728813559322,65.64171047051795,81.89928994485561
CP003058,0.1893491124260355,0.2603550295857988,0.23668639053254437,0.3136094674556213,0.18840579710144928,0.391304347826087,0.2318840579710145,0.18840579710144928,0.2,0.36,0.2,0.24,50.020600820415105,54.62587252011619
CP003075,0.13829787234042554,0.18085106382978725,0.1595744680851064,0.5212765957446809,0.06415094339622641,0.24528301886792453,0.19245283018867926,0.4981132075471698,0.04477611940298507,0.26865671641791045,0.208955223880597,0.47761194029850745,61.36948117247937,74.20036063892825
CP003096,0.3125,0.325,0.2,0.1625,0.3389830508474576,0.3220338983050847,0.2033898305084746,0.13559322033898305,0.3275862068965517,0.5,0.15517241379310345,0.017241379310344827,47.05763974928015,50.88311071785386
CP003108,0.33796296296296297,0.3256172839506173,0.1558641975308642,0.18055555555555555,0.24752475247524752,0.3613861386138614,0.23267326732673269,0.15841584158415842,0.29,0.355,0.175,0.18,42.85489148111718,40.34934465069333
CP003119,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.5714285714285714,0.0440771349862259,0.10192837465564739,0.16804407713498623,0.6859504132231405,0.12987012987012986,0.16883116883116883,0.2857142857142857,0.4155844155844156,67.01881281631378,83.33684294829469
CP003130,0.16,0.305,0.15,0.385,0.15025906735751296,0.27979274611398963,0.23316062176165803,0.33678756476683935,0.1413793103448276,0.4103448275862069,0.2206896551724138,0.22758620689655173,57.90987429894653,69.29417246418967
CP003147,0.12941176470588237,0.27647058823529413,0.12941176470588237,0.4647058823529412,0.15544041450777202,0.24352331606217617,0.20725388601036268,0.39378238341968913,0.15384615384615385,0.3333333333333333,0.2564102564102564,0.2564102564102564,52.372878570111055,56.93904760541019
CP003153,0.10638297872340426,0.2553191489361702,0.1595744680851064,0.4787234042553192,0.0625,0.22916666666666666,0.234375,0.4739583333333333,0.0975609756097561,0.34146341463414637,0.0975609756097561,0.4634146341463415,65.36764049193849,84.52197831441879
CP003154,0.047619047619047616,0.20952380952380953,0.21904761904761905,0.5238095238095238,0.044226044226044224,0.35626535626535627,0.21867321867321868,0.3808353808353808,0.10810810810810811,0.1891891891891892,0.25675675675675674,0.44594594594594594,62.60696729227073,75.52943991028167
CP003155,0.3006134969325153,0.34355828220858897,0.12269938650306748,0.2331288343558282,0.3082706766917293,0.43609022556390975,0.15789473684210525,0.09774436090225563,0.3173076923076923,0.33653846153846156,0.10576923076923077,0.2403846153846154,46.19729629700798,49.70827914159189
CP003156,0.3081967213114754,0.4131147540983607,0.09836065573770492,0.18032786885245902,0.3163265306122449,0.5306122448979592,0.09183673469387756,0.061224489795918366,0.3125,0.3693181818181818,0.14772727272727273,0.17045454545454544,40.233501672601165,36.82732904806694
CP003171,0.19014084507042253,0.20422535211267606,0.20422535211267606,0.4014084507042254,0.23788546255506607,0.16299559471365638,0.2687224669603524,0.3303964757709251,0.125,0.25,0.4583333333333333,0.16666666666666666,61.101960229754305,76.7184051186824
CP003178,0.3293864370290635,0.36490850376749195,0.16361679224973089,0.14208826695371368,0.34519572953736655,0.29537366548042704,0.1423487544483986,0.21708185053380782,0.21136363636363636,0.5181818181818182,0.14772727272727273,0.12272727272727273,44.86974527778479,48.26457814326428
CP003183,0.1686746987951807,0.27710843373493976,0.20481927710843373,0.3493975903614458,0.13026819923371646,0.23371647509578544,0.14559386973180077,0.4904214559386973,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.5454545454545454,59.03407490127308,64.34338868585253
CP003191,0.24890829694323144,0.27074235807860264,0.1572052401746725,0.3231441048034934,0.2345679012345679,0.345679012345679,0.2037037037037037,0.21604938271604937,0.23728813559322035,0.3389830508474576,0.15254237288135594,0.2711864406779661,46.975954633666916,50.9564003884476
CP003198,0.2558139534883721,0.37209302325581395,0.22093023255813954,0.1511627906976744,0.3181818181818182,0.21212121212121213,0.25757575757575757,0.21212121212121213,0.24,0.32,0.28,0.16,47.968065904567965,52.55547500618312
CP003203,0.15853658536585366,0.32926829268292684,0.13414634146341464,0.3780487804878049,0.1484375,0.21875,0.2265625,0.40625,0.13548387096774195,0.27741935483870966,0.12258064516129032,0.4645161290322581,62.31679754755363,74.7750781430733
CP003236,0.125,0.3125,0.0625,0.5,0.06981981981981981,0.04504504504504504,0.15990990990990991,0.7252252252252253,0.0,0.21428571428571427,0.42857142857142855,0.35714285714285715,68.14500450568593,84.4415716151609
CP003255,0.11538461538461539,0.17032967032967034,0.24175824175824176,0.4725274725274725,0.12251655629139073,0.1456953642384106,0.28807947019867547,0.44370860927152317,0.05555555555555555,0.4444444444444444,0.2777777777777778,0.2222222222222222,60.569620689515816,78.05709970281215
CP003257,0.5217391304347826,0.30434782608695654,0.06324110671936758,0.11067193675889328,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,0.4090909090909091,0.3181818181818182,0.13636363636363635,0.13636363636363635,29.155505920703845,18.08167484599285
CP003260,0.26875,0.425,0.11875,0.1875,0.33707865168539325,0.449438202247191,0.14606741573033707,0.06741573033707865,0.2682926829268293,0.36585365853658536,0.17073170731707318,0.1951219512195122,38.87534094879894,36.052613713285616
CP003264,0.1949685534591195,0.5849056603773585,0.03773584905660377,0.18238993710691823,0.12903225806451613,0.6129032258064516,0.25806451612903225,0.0,0.23728813559322035,0.423728813559322,0.15254237288135594,0.1864406779661017,37.3414012746208,27.188392323273806
CP003273,0.34765625,0.34375,0.166015625,0.142578125,0.3448275862068966,0.367816091954023,0.1724137931034483,0.11494252873563218,0.3263157894736842,0.43157894736842106,0.14736842105263157,0.09473684210526316,45.490965042120024,47.308069100825875
CP003280,0.28018223234624146,0.5261958997722096,0.05694760820045558,0.1366742596810934,0.26744186046511625,0.5116279069767442,0.12790697674418605,0.09302325581395349,0.25157232704402516,0.48427672955974843,0.11949685534591195,0.14465408805031446,36.191254451211144,30.75728572378676
CP003281,0.2422907488986784,0.4581497797356828,0.0881057268722467,0.21145374449339208,0.25118483412322273,0.4597156398104265,0.17535545023696683,0.11374407582938388,0.232,0.408,0.184,0.176,36.813130645201646,32.51640061801929
CP003283,0.22988505747126436,0.5287356321839081,0.05747126436781609,0.1839080459770115,0.25806451612903225,0.3870967741935484,0.2903225806451613,0.06451612903225806,0.296875,0.3125,0.234375,0.15625,37.217626892577655,35.26099033834436
CP003313,0.17380352644836272,0.44080604534005036,0.12342569269521411,0.2619647355163728,0.19607843137254902,0.3137254901960784,0.21568627450980393,0.27450980392156865,0.18421052631578946,0.3684210526315789,0.21052631578947367,0.23684210526315788,40.22145367323032,33.91593885172638
CP003315,0.38181818181818183,0.5181818181818182,0.045454545454545456,0.05454545454545454,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.46153846153846156,0.0,0.0,25.223651385964548,14.74953878545134
CP003345,0.2688679245283019,0.5483490566037735,0.045990566037735846,0.13679245283018868,0.2903225806451613,0.5725806451612904,0.13709677419354838,0.0,0.34523809523809523,0.4583333333333333,0.07738095238095238,0.11904761904761904,30.671775485192416,19.626436478305532
CP003346,0.226215644820296,0.32558139534883723,0.1733615221987315,0.2748414376321353,0.22591362126245848,0.2857142857142857,0.2558139534883721,0.23255813953488372,0.30994152046783624,0.30409356725146197,0.21052631578947367,0.17543859649122806,44.75369291231874,49.09175079701411
CP003349,0.3293838862559242,0.4040284360189573,0.07227488151658767,0.1943127962085308,0.23841059602649006,0.40397350993377484,0.19205298013245034,0.16556291390728478,0.242914979757085,0.5141700404858299,0.09716599190283401,0.145748987854251,37.308540121247916,31.80086765244495
CP003350,0.08695652173913043,0.3695652173913043,0.21739130434782608,0.32608695652173914,0.060453400503778336,0.14105793450881612,0.2619647355163728,0.5365239294710328,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.5454545454545454,63.39579925726899,76.58244385578608
CP003359,0.3623853211009174,0.4724770642201835,0.05504587155963303,0.11009174311926606,0.4838709677419355,0.45161290322580644,0.03225806451612903,0.03225806451612903,0.40217391304347827,0.391304347826087,0.13043478260869565,0.07608695652173914,32.455841359174556,19.639023222832357
CP003360,0.24175824175824176,0.2774725274725275,0.19230769230769232,0.28846153846153844,0.24293785310734464,0.2580037664783427,0.224105461393597,0.2749529190207156,0.22566371681415928,0.25663716814159293,0.18141592920353983,0.336283185840708,50.07753722094292,53.97771887036462
CP003364,0.07191780821917808,0.2465753424657534,0.17123287671232876,0.5102739726027398,0.07415730337078652,0.26179775280898876,0.15393258426966291,0.5101123595505618,0.05714285714285714,0.2857142857142857,0.24761904761904763,0.4095238095238095,62.26605778492005,76.39141400760869
CP003379,0.06474820143884892,0.18705035971223022,0.20863309352517986,0.539568345323741,0.09774436090225563,0.22556390977443608,0.22556390977443608,0.45112781954887216,0.07352941176470588,0.44485294117647056,0.16544117647058823,0.3161764705882353,60.28124711880085,73.29705063907933
CP003382,0.2711864406779661,0.288135593220339,0.15254237288135594,0.288135593220339,0.12631578947368421,0.23684210526315788,0.25263157894736843,0.38421052631578945,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.375,63.9743688494036,77.97172687636252
CP003389,0.06666666666666667,0.2,0.08888888888888889,0.6444444444444445,0.0821917808219178,0.2511415525114155,0.4018264840182648,0.2648401826484018,0.024489795918367346,0.10204081632653061,0.12653061224489795,0.746938775510204,69.89692795650744,91.25518636410123
CP003390,0.18972332015810275,0.3715415019762846,0.13438735177865613,0.30434782608695654,0.2153846153846154,0.4846153846153846,0.16923076923076924,0.13076923076923078,0.20270270270270271,0.4189189189189189,0.16216216216216217,0.21621621621621623,44.7485983480126,41.461263474348534
CP003403,0.16230366492146597,0.34205933682373474,0.1273996509598604,0.3682373472949389,0.19815668202764977,0.37557603686635943,0.16589861751152074,0.26036866359447003,0.07,0.4,0.21,0.32,52.18893013202079,57.35521770207578
CP003415,0.23487031700288186,0.29971181556195964,0.138328530259366,0.3270893371757925,0.27941176470588236,0.31176470588235294,0.22647058823529412,0.18235294117647058,0.21379310344827587,0.30344827586206896,0.19310344827586207,0.2896551724137931,50.36738942737129,52.601062789440704
CP003418,0.24390243902439024,0.5152439024390244,0.08231707317073171,0.15853658536585366,0.31451612903225806,0.5483870967741935,0.08064516129032258,0.056451612903225805,0.2079207920792079,0.5643564356435643,0.10891089108910891,0.1188118811881188,33.93312429608442,25.96296654488778
CP003422,0.2094240837696335,0.2338568935427574,0.1849912739965096,0.3717277486910995,0.13920454545454544,0.23579545454545456,0.2784090909090909,0.3465909090909091,0.1807909604519774,0.3220338983050847,0.23163841807909605,0.2655367231638418,58.26471788824384,73.0149247366025
CP003466,0.15702479338842976,0.19008264462809918,0.18181818181818182,0.47107438016528924,0.16210045662100456,0.228310502283105,0.1917808219178082,0.4178082191780822,0.189873417721519,0.24050632911392406,0.31645569620253167,0.25316455696202533,61.631565779389454,75.06477644447301
CP003470,0.07894736842105263,0.18421052631578946,0.3157894736842105,0.42105263157894735,0.06484641638225255,0.18088737201365188,0.2627986348122867,0.49146757679180886,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.4117647058823529,67.45425974265706,86.3215818477593
CP003488,0.2305084745762712,0.4033898305084746,0.1096045197740113,0.25649717514124293,0.2887323943661972,0.3028169014084507,0.23943661971830985,0.16901408450704225,0.15025906735751296,0.46632124352331605,0.20725388601036268,0.17616580310880828,41.26553885876065,36.21613814687945
CP003493,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.05448717948717949,0.10897435897435898,0.12179487179487179,0.7147435897435898,0.03225806451612903,0.0967741935483871,0.3225806451612903,0.5483870967741935,68.77366205619542,88.51909770935826
CP003495,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.6086956521739131,0.0365296803652968,0.1232876712328767,0.2054794520547945,0.634703196347032,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.35294117647058826,68.70717851197536,84.48485862174228
CP003532,0.23015873015873015,0.25396825396825395,0.23809523809523808,0.2777777777777778,0.25,0.3546511627906977,0.1569767441860465,0.23837209302325582,0.24719101123595505,0.4157303370786517,0.10112359550561797,0.23595505617977527,45.45110682465943,48.70776957271423
CP003546,0.23529411764705882,0.33613445378151263,0.19327731092436976,0.23529411764705882,0.3384615384615385,0.24615384615384617,0.26153846153846155,0.15384615384615385,0.3783783783783784,0.2702702702702703,0.16216216216216217,0.1891891891891892,43.290203096300914,44.793087709472836
CP003549,0.25123558484349257,0.5313014827018122,0.08731466227347612,0.1301482701812191,0.3549382716049383,0.45987654320987653,0.16666666666666666,0.018518518518518517,0.2929936305732484,0.505307855626327,0.10828025477707007,0.09341825902335456,37.53580373912035,29.562049153826123
CP003557,0.32142857142857145,0.44642857142857145,0.06785714285714285,0.16428571428571428,0.3069306930693069,0.6138613861386139,0.039603960396039604,0.039603960396039604,0.38,0.36,0.08,0.18,41.328118230015995,43.84270421583452
CP003558,0.1440329218106996,0.411522633744856,0.1646090534979424,0.27983539094650206,0.1834862385321101,0.3577981651376147,0.1834862385321101,0.27522935779816515,0.15328467153284672,0.4233576642335766,0.15328467153284672,0.27007299270072993,48.51682698289227,48.47886608973726
CP003563,0.12096774193548387,0.12903225806451613,0.20967741935483872,0.5403225806451613,0.10019646365422397,0.17681728880157171,0.20039292730844793,0.5225933202357563,0.10606060606060606,0.2196969696969697,0.3333333333333333,0.3409090909090909,62.091754151458375,75.88194164243626
CP003587,0.26666666666666666,0.3,0.1111111111111111,0.32222222222222224,0.17159763313609466,0.21893491124260356,0.22485207100591717,0.38461538461538464,0.1388888888888889,0.28703703703703703,0.2222222222222222,0.35185185185185186,60.53681527923669,71.53652756508654
CP003590,0.2676056338028169,0.3822937625754527,0.10663983903420524,0.24346076458752516,0.2866666666666667,0.4066666666666667,0.21333333333333335,0.09333333333333334,0.23773584905660378,0.4226415094339623,0.12830188679245283,0.21132075471698114,45.19333675167948,43.03819184613699
CP003591,0.11678832116788321,0.35766423357664234,0.1678832116788321,0.35766423357664234,0.08181818181818182,0.33636363636363636,0.2636363636363636,0.3181818181818182,0.10493827160493827,0.35802469135802467,0.2037037037037037,0.3333333333333333,58.463087074841845,69.82877648505972
